cluster_x,cluster_y,similarity,similarity_type
cluster6-medoid0,cluster1-medoid1,1.0,single
cluster6-medoid0,cluster1-medoid1,11.0,complete
cluster6-medoid0,cluster1-medoid1,5.0576923076923075,average
cluster6-medoid0,cluster1-medoid1,3.0,centroid
cluster6-medoid0,cluster1-medoid1,4.257575757575758,average_centroid
cluster6-medoid0,cluster1-medoid2,1.0,single
cluster6-medoid0,cluster1-medoid2,8.0,complete
cluster6-medoid0,cluster1-medoid2,4.082228116710875,average
cluster6-medoid0,cluster1-medoid2,3.0,centroid
cluster6-medoid0,cluster1-medoid2,3.5636363636363635,average_centroid
cluster6-medoid0,cluster2-medoid0,3.0,single
cluster6-medoid0,cluster2-medoid0,14.0,complete
cluster6-medoid0,cluster2-medoid0,8.551282051282051,average
cluster6-medoid0,cluster2-medoid0,8.0,centroid
cluster6-medoid0,cluster2-medoid0,8.236842105263158,average_centroid
cluster6-medoid0,cluster2-medoid1,0.0,single
cluster6-medoid0,cluster2-medoid1,7.0,complete
cluster6-medoid0,cluster2-medoid1,2.9160839160839163,average
cluster6-medoid0,cluster2-medoid1,0.0,centroid
cluster6-medoid0,cluster2-medoid1,1.6041666666666667,average_centroid
cluster6-medoid0,cluster2-medoid2,1.0,single
cluster6-medoid0,cluster2-medoid2,10.0,complete
cluster6-medoid0,cluster2-medoid2,4.480106100795756,average
cluster6-medoid0,cluster2-medoid2,3.0,centroid
cluster6-medoid0,cluster2-medoid2,3.8363636363636364,average_centroid
cluster6-medoid0,cluster2-medoid3,1.0,single
cluster6-medoid0,cluster2-medoid3,9.0,complete
cluster6-medoid0,cluster2-medoid3,4.158653846153846,average
cluster6-medoid0,cluster2-medoid3,3.0,centroid
cluster6-medoid0,cluster2-medoid3,3.2758620689655173,average_centroid
cluster6-medoid0,cluster3-medoid0,0.0,single
cluster6-medoid0,cluster3-medoid0,10.0,complete
cluster6-medoid0,cluster3-medoid0,4.417582417582418,average
cluster6-medoid0,cluster3-medoid0,3.0,centroid
cluster6-medoid0,cluster3-medoid0,3.6382978723404253,average_centroid
cluster6-medoid0,cluster3-medoid1,0.0,single
cluster6-medoid0,cluster3-medoid1,8.0,complete
cluster6-medoid0,cluster3-medoid1,4.435897435897436,average
cluster6-medoid0,cluster3-medoid1,3.0,centroid
cluster6-medoid0,cluster3-medoid1,3.84375,average_centroid
cluster6-medoid0,cluster3-medoid2,7.0,single
cluster6-medoid0,cluster3-medoid2,21.0,complete
cluster6-medoid0,cluster3-medoid2,12.471153846153847,average
cluster6-medoid0,cluster3-medoid2,13.0,centroid
cluster6-medoid0,cluster3-medoid2,12.735294117647058,average_centroid
cluster6-medoid0,cluster5-medoid0,0.0,single
cluster6-medoid0,cluster5-medoid0,9.0,complete
cluster6-medoid0,cluster5-medoid0,3.9523809523809526,average
cluster6-medoid0,cluster5-medoid0,3.0,centroid
cluster6-medoid0,cluster5-medoid0,3.404255319148936,average_centroid
cluster6-medoid0,cluster5-medoid1,4.0,single
cluster6-medoid0,cluster5-medoid1,16.0,complete
cluster6-medoid0,cluster5-medoid1,9.705128205128204,average
cluster6-medoid0,cluster5-medoid1,8.0,centroid
cluster6-medoid0,cluster5-medoid1,8.5,average_centroid
cluster6-medoid0,cluster5-medoid2,0.0,single
cluster6-medoid0,cluster5-medoid2,8.0,complete
cluster6-medoid0,cluster5-medoid2,4.276923076923077,average
cluster6-medoid0,cluster5-medoid2,3.0,centroid
cluster6-medoid0,cluster5-medoid2,3.608695652173913,average_centroid
cluster6-medoid1,cluster6-medoid0,1.0,single
cluster6-medoid1,cluster6-medoid0,10.0,complete
cluster6-medoid1,cluster6-medoid0,4.780448717948718,average
cluster6-medoid1,cluster6-medoid0,3.0,centroid
cluster6-medoid1,cluster6-medoid0,4.108108108108108,average_centroid
cluster6-medoid1,cluster6-medoid2,1.0,single
cluster6-medoid1,cluster6-medoid2,11.0,complete
cluster6-medoid1,cluster6-medoid2,6.486111111111111,average
cluster6-medoid1,cluster6-medoid2,6.0,centroid
cluster6-medoid1,cluster6-medoid2,6.333333333333333,average_centroid
cluster6-medoid1,cluster6-medoid3,1.0,single
cluster6-medoid1,cluster6-medoid3,10.0,complete
cluster6-medoid1,cluster6-medoid3,5.773148148148148,average
cluster6-medoid1,cluster6-medoid3,4.0,centroid
cluster6-medoid1,cluster6-medoid3,5.119047619047619,average_centroid
cluster6-medoid1,cluster4-medoid0,0.0,single
cluster6-medoid1,cluster4-medoid0,8.0,complete
cluster6-medoid1,cluster4-medoid0,3.3130341880341883,average
cluster6-medoid1,cluster4-medoid0,1.0,centroid
cluster6-medoid1,cluster4-medoid0,2.218390804597701,average_centroid
cluster6-medoid1,cluster4-medoid1,0.0,single
cluster6-medoid1,cluster4-medoid1,10.0,complete
cluster6-medoid1,cluster4-medoid1,5.291666666666667,average
cluster6-medoid1,cluster4-medoid1,4.0,centroid
cluster6-medoid1,cluster4-medoid1,4.958333333333333,average_centroid
cluster6-medoid1,cluster4-medoid2,0.0,single
cluster6-medoid1,cluster4-medoid2,10.0,complete
cluster6-medoid1,cluster4-medoid2,5.2407407407407405,average
cluster6-medoid1,cluster4-medoid2,5.0,centroid
cluster6-medoid1,cluster4-medoid2,5.491228070175438,average_centroid
cluster6-medoid1,cluster4-medoid3,1.0,single
cluster6-medoid1,cluster4-medoid3,11.0,complete
cluster6-medoid1,cluster4-medoid3,5.950757575757576,average
cluster6-medoid1,cluster4-medoid3,5.0,centroid
cluster6-medoid1,cluster4-medoid3,5.654320987654321,average_centroid
cluster6-medoid1,cluster0-medoid0,0.0,single
cluster6-medoid1,cluster0-medoid0,9.0,complete
cluster6-medoid1,cluster0-medoid0,3.5161290322580645,average
cluster6-medoid1,cluster0-medoid0,0.0,centroid
cluster6-medoid1,cluster0-medoid0,2.189873417721519,average_centroid
cluster6-medoid1,cluster0-medoid1,1.0,single
cluster6-medoid1,cluster0-medoid1,11.0,complete
cluster6-medoid1,cluster0-medoid1,5.897435897435898,average
cluster6-medoid1,cluster0-medoid1,5.0,centroid
cluster6-medoid1,cluster0-medoid1,5.662162162162162,average_centroid
cluster6-medoid1,cluster1-medoid0,1.0,single
cluster6-medoid1,cluster1-medoid0,10.0,complete
cluster6-medoid1,cluster1-medoid0,5.192528735632184,average
cluster6-medoid1,cluster1-medoid0,3.0,centroid
cluster6-medoid1,cluster1-medoid0,4.298701298701299,average_centroid
cluster6-medoid1,cluster1-medoid1,0.0,single
cluster6-medoid1,cluster1-medoid1,8.0,complete
cluster6-medoid1,cluster1-medoid1,3.4229166666666666,average
cluster6-medoid1,cluster1-medoid1,0.0,centroid
cluster6-medoid1,cluster1-medoid1,2.1931818181818183,average_centroid
cluster6-medoid1,cluster1-medoid2,0.0,single
cluster6-medoid1,cluster1-medoid2,11.0,complete
cluster6-medoid1,cluster1-medoid2,5.824712643678161,average
cluster6-medoid1,cluster1-medoid2,4.0,centroid
cluster6-medoid1,cluster1-medoid2,5.207792207792208,average_centroid
cluster6-medoid1,cluster2-medoid0,0.0,single
cluster6-medoid1,cluster2-medoid0,15.0,complete
cluster6-medoid1,cluster2-medoid0,8.086805555555555,average
cluster6-medoid1,cluster2-medoid0,5.0,centroid
cluster6-medoid1,cluster2-medoid0,6.416666666666667,average_centroid
cluster6-medoid1,cluster2-medoid1,0.0,single
cluster6-medoid1,cluster2-medoid1,10.0,complete
cluster6-medoid1,cluster2-medoid1,5.159090909090909,average
cluster6-medoid1,cluster2-medoid1,3.0,centroid
cluster6-medoid1,cluster2-medoid1,4.328571428571428,average_centroid
cluster6-medoid1,cluster2-medoid2,0.0,single
cluster6-medoid1,cluster2-medoid2,8.0,complete
cluster6-medoid1,cluster2-medoid2,3.360632183908046,average
cluster6-medoid1,cluster2-medoid2,0.0,centroid
cluster6-medoid1,cluster2-medoid2,2.0779220779220777,average_centroid
cluster6-medoid1,cluster2-medoid3,1.0,single
cluster6-medoid1,cluster2-medoid3,11.0,complete
cluster6-medoid1,cluster2-medoid3,6.076822916666667,average
cluster6-medoid1,cluster2-medoid3,4.0,centroid
cluster6-medoid1,cluster2-medoid3,5.325,average_centroid
cluster6-medoid1,cluster3-medoid0,0.0,single
cluster6-medoid1,cluster3-medoid0,9.0,complete
cluster6-medoid1,cluster3-medoid0,3.6746031746031744,average
cluster6-medoid1,cluster3-medoid0,0.0,centroid
cluster6-medoid1,cluster3-medoid0,2.2028985507246377,average_centroid
cluster6-medoid1,cluster3-medoid1,2.0,single
cluster6-medoid1,cluster3-medoid1,11.0,complete
cluster6-medoid1,cluster3-medoid1,6.354166666666667,average
cluster6-medoid1,cluster3-medoid1,6.0,centroid
cluster6-medoid1,cluster3-medoid1,6.425925925925926,average_centroid
cluster6-medoid1,cluster3-medoid2,3.0,single
cluster6-medoid1,cluster3-medoid2,18.0,complete
cluster6-medoid1,cluster3-medoid2,10.567708333333334,average
cluster6-medoid1,cluster3-medoid2,10.0,centroid
cluster6-medoid1,cluster3-medoid2,10.660714285714286,average_centroid
cluster6-medoid1,cluster5-medoid0,0.0,single
cluster6-medoid1,cluster5-medoid0,9.0,complete
cluster6-medoid1,cluster5-medoid0,3.498015873015873,average
cluster6-medoid1,cluster5-medoid0,0.0,centroid
cluster6-medoid1,cluster5-medoid0,2.130434782608696,average_centroid
cluster6-medoid1,cluster5-medoid1,0.0,single
cluster6-medoid1,cluster5-medoid1,14.0,complete
cluster6-medoid1,cluster5-medoid1,8.0,average
cluster6-medoid1,cluster5-medoid1,5.0,centroid
cluster6-medoid1,cluster5-medoid1,6.296296296296297,average_centroid
cluster6-medoid1,cluster5-medoid2,2.0,single
cluster6-medoid1,cluster5-medoid2,11.0,complete
cluster6-medoid1,cluster5-medoid2,6.34375,average
cluster6-medoid1,cluster5-medoid2,6.0,centroid
cluster6-medoid1,cluster5-medoid2,6.382352941176471,average_centroid
cluster6-medoid2,cluster6-medoid0,1.0,single
cluster6-medoid2,cluster6-medoid0,8.0,complete
cluster6-medoid2,cluster6-medoid0,4.717948717948718,average
cluster6-medoid2,cluster6-medoid0,3.0,centroid
cluster6-medoid2,cluster6-medoid0,4.042553191489362,average_centroid
cluster6-medoid2,cluster6-medoid1,1.0,single
cluster6-medoid2,cluster6-medoid1,11.0,complete
cluster6-medoid2,cluster6-medoid1,6.486111111111111,average
cluster6-medoid2,cluster6-medoid1,6.0,centroid
cluster6-medoid2,cluster6-medoid1,6.333333333333333,average_centroid
cluster6-medoid2,cluster6-medoid3,0.0,single
cluster6-medoid2,cluster6-medoid3,7.0,complete
cluster6-medoid2,cluster6-medoid3,3.513227513227513,average
cluster6-medoid2,cluster6-medoid3,2.0,centroid
cluster6-medoid2,cluster6-medoid3,3.175438596491228,average_centroid
cluster6-medoid2,cluster4-medoid0,2.0,single
cluster6-medoid2,cluster4-medoid0,11.0,complete
cluster6-medoid2,cluster4-medoid0,6.744810744810745,average
cluster6-medoid2,cluster4-medoid0,7.0,centroid
cluster6-medoid2,cluster4-medoid0,6.85,average_centroid
cluster6-medoid2,cluster4-medoid1,0.0,single
cluster6-medoid2,cluster4-medoid1,8.0,complete
cluster6-medoid2,cluster4-medoid1,3.640873015873016,average
cluster6-medoid2,cluster4-medoid1,2.0,centroid
cluster6-medoid2,cluster4-medoid1,2.888888888888889,average_centroid
cluster6-medoid2,cluster4-medoid2,3.0,single
cluster6-medoid2,cluster4-medoid2,9.0,complete
cluster6-medoid2,cluster4-medoid2,6.37037037037037,average
cluster6-medoid2,cluster4-medoid2,5.0,centroid
cluster6-medoid2,cluster4-medoid2,5.633333333333334,average_centroid
cluster6-medoid2,cluster4-medoid3,0.0,single
cluster6-medoid2,cluster4-medoid3,7.0,complete
cluster6-medoid2,cluster4-medoid3,3.1760461760461762,average
cluster6-medoid2,cluster4-medoid3,1.0,centroid
cluster6-medoid2,cluster4-medoid3,2.7037037037037037,average_centroid
cluster6-medoid2,cluster0-medoid0,2.0,single
cluster6-medoid2,cluster0-medoid0,12.0,complete
cluster6-medoid2,cluster0-medoid0,6.549923195084485,average
cluster6-medoid2,cluster0-medoid0,6.0,centroid
cluster6-medoid2,cluster0-medoid0,6.384615384615385,average_centroid
cluster6-medoid2,cluster0-medoid1,0.0,single
cluster6-medoid2,cluster0-medoid1,7.0,complete
cluster6-medoid2,cluster0-medoid1,3.108058608058608,average
cluster6-medoid2,cluster0-medoid1,1.0,centroid
cluster6-medoid2,cluster0-medoid1,2.574468085106383,average_centroid
cluster6-medoid2,cluster1-medoid0,0.0,single
cluster6-medoid2,cluster1-medoid0,8.0,complete
cluster6-medoid2,cluster1-medoid0,4.236453201970443,average
cluster6-medoid2,cluster1-medoid0,3.0,centroid
cluster6-medoid2,cluster1-medoid0,3.78,average_centroid
cluster6-medoid2,cluster1-medoid1,2.0,single
cluster6-medoid2,cluster1-medoid1,11.0,complete
cluster6-medoid2,cluster1-medoid1,7.136904761904762,average
cluster6-medoid2,cluster1-medoid1,6.0,centroid
cluster6-medoid2,cluster1-medoid1,6.819672131147541,average_centroid
cluster6-medoid2,cluster1-medoid2,0.0,single
cluster6-medoid2,cluster1-medoid2,8.0,complete
cluster6-medoid2,cluster1-medoid2,3.2052545155993433,average
cluster6-medoid2,cluster1-medoid2,2.0,centroid
cluster6-medoid2,cluster1-medoid2,2.52,average_centroid
cluster6-medoid2,cluster2-medoid0,6.0,single
cluster6-medoid2,cluster2-medoid0,16.0,complete
cluster6-medoid2,cluster2-medoid0,10.448412698412698,average
cluster6-medoid2,cluster2-medoid0,11.0,centroid
cluster6-medoid2,cluster2-medoid0,10.696969696969697,average_centroid
cluster6-medoid2,cluster2-medoid1,0.0,single
cluster6-medoid2,cluster2-medoid1,8.0,complete
cluster6-medoid2,cluster2-medoid1,4.456709956709957,average
cluster6-medoid2,cluster2-medoid1,3.0,centroid
cluster6-medoid2,cluster2-medoid1,3.744186046511628,average_centroid
cluster6-medoid2,cluster2-medoid2,2.0,single
cluster6-medoid2,cluster2-medoid2,11.0,complete
cluster6-medoid2,cluster2-medoid2,6.779967159277504,average
cluster6-medoid2,cluster2-medoid2,6.0,centroid
cluster6-medoid2,cluster2-medoid2,6.5,average_centroid
cluster6-medoid2,cluster2-medoid3,0.0,single
cluster6-medoid2,cluster2-medoid3,8.0,complete
cluster6-medoid2,cluster2-medoid3,3.3541666666666665,average
cluster6-medoid2,cluster2-medoid3,2.0,centroid
cluster6-medoid2,cluster2-medoid3,3.0377358490566038,average_centroid
cluster6-medoid2,cluster3-medoid0,1.0,single
cluster6-medoid2,cluster3-medoid0,11.0,complete
cluster6-medoid2,cluster3-medoid0,6.333333333333333,average
cluster6-medoid2,cluster3-medoid0,6.0,centroid
cluster6-medoid2,cluster3-medoid0,6.166666666666667,average_centroid
cluster6-medoid2,cluster3-medoid1,0.0,single
cluster6-medoid2,cluster3-medoid1,5.0,complete
cluster6-medoid2,cluster3-medoid1,2.119047619047619,average
cluster6-medoid2,cluster3-medoid1,0.0,centroid
cluster6-medoid2,cluster3-medoid1,1.6296296296296295,average_centroid
cluster6-medoid2,cluster3-medoid2,10.0,single
cluster6-medoid2,cluster3-medoid2,21.0,complete
cluster6-medoid2,cluster3-medoid2,15.06547619047619,average
cluster6-medoid2,cluster3-medoid2,16.0,centroid
cluster6-medoid2,cluster3-medoid2,15.379310344827585,average_centroid
cluster6-medoid2,cluster5-medoid0,2.0,single
cluster6-medoid2,cluster5-medoid0,10.0,complete
cluster6-medoid2,cluster5-medoid0,5.773242630385488,average
cluster6-medoid2,cluster5-medoid0,6.0,centroid
cluster6-medoid2,cluster5-medoid0,5.904761904761905,average_centroid
cluster6-medoid2,cluster5-medoid1,6.0,single
cluster6-medoid2,cluster5-medoid1,16.0,complete
cluster6-medoid2,cluster5-medoid1,11.476190476190476,average
cluster6-medoid2,cluster5-medoid1,11.0,centroid
cluster6-medoid2,cluster5-medoid1,11.037037037037036,average_centroid
cluster6-medoid2,cluster5-medoid2,0.0,single
cluster6-medoid2,cluster5-medoid2,7.0,complete
cluster6-medoid2,cluster5-medoid2,3.0047619047619047,average
cluster6-medoid2,cluster5-medoid2,2.0,centroid
cluster6-medoid2,cluster5-medoid2,2.707317073170732,average_centroid
cluster6-medoid3,cluster6-medoid0,1.0,single
cluster6-medoid3,cluster6-medoid0,7.0,complete
cluster6-medoid3,cluster6-medoid0,3.9914529914529915,average
cluster6-medoid3,cluster6-medoid0,3.0,centroid
cluster6-medoid3,cluster6-medoid0,3.2580645161290325,average_centroid
cluster6-medoid3,cluster6-medoid1,1.0,single
cluster6-medoid3,cluster6-medoid1,10.0,complete
cluster6-medoid3,cluster6-medoid1,5.773148148148148,average
cluster6-medoid3,cluster6-medoid1,4.0,centroid
cluster6-medoid3,cluster6-medoid1,5.119047619047619,average_centroid
cluster6-medoid3,cluster6-medoid2,0.0,single
cluster6-medoid3,cluster6-medoid2,7.0,complete
cluster6-medoid3,cluster6-medoid2,3.513227513227513,average
cluster6-medoid3,cluster6-medoid2,2.0,centroid
cluster6-medoid3,cluster6-medoid2,3.175438596491228,average_centroid
cluster6-medoid3,cluster4-medoid0,1.0,single
cluster6-medoid3,cluster4-medoid0,10.0,complete
cluster6-medoid3,cluster4-medoid0,5.878917378917379,average
cluster6-medoid3,cluster4-medoid0,5.0,centroid
cluster6-medoid3,cluster4-medoid0,5.453333333333333,average_centroid
cluster6-medoid3,cluster4-medoid1,0.0,single
cluster6-medoid3,cluster4-medoid1,6.0,complete
cluster6-medoid3,cluster4-medoid1,2.5925925925925926,average
cluster6-medoid3,cluster4-medoid1,0.0,centroid
cluster6-medoid3,cluster4-medoid1,1.85,average_centroid
cluster6-medoid3,cluster4-medoid2,3.0,single
cluster6-medoid3,cluster4-medoid2,9.0,complete
cluster6-medoid3,cluster4-medoid2,5.950617283950617,average
cluster6-medoid3,cluster4-medoid2,5.0,centroid
cluster6-medoid3,cluster4-medoid2,5.355555555555555,average_centroid
cluster6-medoid3,cluster4-medoid3,0.0,single
cluster6-medoid3,cluster4-medoid3,7.0,complete
cluster6-medoid3,cluster4-medoid3,3.01010101010101,average
cluster6-medoid3,cluster4-medoid3,1.0,centroid
cluster6-medoid3,cluster4-medoid3,2.028985507246377,average_centroid
cluster6-medoid3,cluster0-medoid0,1.0,single
cluster6-medoid3,cluster0-medoid0,11.0,complete
cluster6-medoid3,cluster0-medoid0,6.075268817204301,average
cluster6-medoid3,cluster0-medoid0,4.0,centroid
cluster6-medoid3,cluster0-medoid0,5.268656716417911,average_centroid
cluster6-medoid3,cluster0-medoid1,0.0,single
cluster6-medoid3,cluster0-medoid1,7.0,complete
cluster6-medoid3,cluster0-medoid1,2.826923076923077,average
cluster6-medoid3,cluster0-medoid1,1.0,centroid
cluster6-medoid3,cluster0-medoid1,1.8225806451612903,average_centroid
cluster6-medoid3,cluster1-medoid0,0.0,single
cluster6-medoid3,cluster1-medoid0,9.0,complete
cluster6-medoid3,cluster1-medoid0,3.8812260536398466,average
cluster6-medoid3,cluster1-medoid0,3.0,centroid
cluster6-medoid3,cluster1-medoid0,3.276923076923077,average_centroid
cluster6-medoid3,cluster1-medoid1,2.0,single
cluster6-medoid3,cluster1-medoid1,11.0,complete
cluster6-medoid3,cluster1-medoid1,6.3180555555555555,average
cluster6-medoid3,cluster1-medoid1,4.0,centroid
cluster6-medoid3,cluster1-medoid1,5.4605263157894735,average_centroid
cluster6-medoid3,cluster1-medoid2,0.0,single
cluster6-medoid3,cluster1-medoid2,7.0,complete
cluster6-medoid3,cluster1-medoid2,2.42911877394636,average
cluster6-medoid3,cluster1-medoid2,0.0,centroid
cluster6-medoid3,cluster1-medoid2,1.7692307692307692,average_centroid
cluster6-medoid3,cluster2-medoid0,4.0,single
cluster6-medoid3,cluster2-medoid0,16.0,complete
cluster6-medoid3,cluster2-medoid0,8.717592592592593,average
cluster6-medoid3,cluster2-medoid0,9.0,centroid
cluster6-medoid3,cluster2-medoid0,9.020833333333334,average_centroid
cluster6-medoid3,cluster2-medoid1,0.0,single
cluster6-medoid3,cluster2-medoid1,8.0,complete
cluster6-medoid3,cluster2-medoid1,4.075757575757576,average
cluster6-medoid3,cluster2-medoid1,3.0,centroid
cluster6-medoid3,cluster2-medoid1,3.3620689655172415,average_centroid
cluster6-medoid3,cluster2-medoid2,2.0,single
cluster6-medoid3,cluster2-medoid2,10.0,complete
cluster6-medoid3,cluster2-medoid2,5.7796934865900385,average
cluster6-medoid3,cluster2-medoid2,4.0,centroid
cluster6-medoid3,cluster2-medoid2,5.046153846153846,average_centroid
cluster6-medoid3,cluster2-medoid3,0.0,single
cluster6-medoid3,cluster2-medoid3,7.0,complete
cluster6-medoid3,cluster2-medoid3,2.4913194444444446,average
cluster6-medoid3,cluster2-medoid3,0.0,centroid
cluster6-medoid3,cluster2-medoid3,1.411764705882353,average_centroid
cluster6-medoid3,cluster3-medoid0,1.0,single
cluster6-medoid3,cluster3-medoid0,10.0,complete
cluster6-medoid3,cluster3-medoid0,5.658730158730159,average
cluster6-medoid3,cluster3-medoid0,4.0,centroid
cluster6-medoid3,cluster3-medoid0,4.947368421052632,average_centroid
cluster6-medoid3,cluster3-medoid1,0.0,single
cluster6-medoid3,cluster3-medoid1,6.0,complete
cluster6-medoid3,cluster3-medoid1,3.0277777777777777,average
cluster6-medoid3,cluster3-medoid1,2.0,centroid
cluster6-medoid3,cluster3-medoid1,2.5,average_centroid
cluster6-medoid3,cluster3-medoid2,8.0,single
cluster6-medoid3,cluster3-medoid2,21.0,complete
cluster6-medoid3,cluster3-medoid2,13.347222222222221,average
cluster6-medoid3,cluster3-medoid2,14.0,centroid
cluster6-medoid3,cluster3-medoid2,13.568181818181818,average_centroid
cluster6-medoid3,cluster5-medoid0,1.0,single
cluster6-medoid3,cluster5-medoid0,9.0,complete
cluster6-medoid3,cluster5-medoid0,5.367724867724868,average
cluster6-medoid3,cluster5-medoid0,4.0,centroid
cluster6-medoid3,cluster5-medoid0,4.859649122807017,average_centroid
cluster6-medoid3,cluster5-medoid1,4.0,single
cluster6-medoid3,cluster5-medoid1,16.0,complete
cluster6-medoid3,cluster5-medoid1,10.175925925925926,average
cluster6-medoid3,cluster5-medoid1,9.0,centroid
cluster6-medoid3,cluster5-medoid1,9.380952380952381,average_centroid
cluster6-medoid3,cluster5-medoid2,0.0,single
cluster6-medoid3,cluster5-medoid2,7.0,complete
cluster6-medoid3,cluster5-medoid2,2.702777777777778,average
cluster6-medoid3,cluster5-medoid2,2.0,centroid
cluster6-medoid3,cluster5-medoid2,2.0357142857142856,average_centroid
cluster4-medoid0,cluster6-medoid0,0.0,single
cluster4-medoid0,cluster6-medoid0,10.0,complete
cluster4-medoid0,cluster6-medoid0,4.585798816568047,average
cluster4-medoid0,cluster6-medoid0,4.0,centroid
cluster4-medoid0,cluster6-medoid0,4.246153846153846,average_centroid
cluster4-medoid0,cluster6-medoid1,0.0,single
cluster4-medoid0,cluster6-medoid1,8.0,complete
cluster4-medoid0,cluster6-medoid1,3.3130341880341883,average
cluster4-medoid0,cluster6-medoid1,1.0,centroid
cluster4-medoid0,cluster6-medoid1,2.218390804597701,average_centroid
cluster4-medoid0,cluster6-medoid2,2.0,single
cluster4-medoid0,cluster6-medoid2,11.0,complete
cluster4-medoid0,cluster6-medoid2,6.744810744810745,average
cluster4-medoid0,cluster6-medoid2,7.0,centroid
cluster4-medoid0,cluster6-medoid2,6.85,average_centroid
cluster4-medoid0,cluster6-medoid3,1.0,single
cluster4-medoid0,cluster6-medoid3,10.0,complete
cluster4-medoid0,cluster6-medoid3,5.878917378917379,average
cluster4-medoid0,cluster6-medoid3,5.0,centroid
cluster4-medoid0,cluster6-medoid3,5.453333333333333,average_centroid
cluster4-medoid0,cluster4-medoid1,1.0,single
cluster4-medoid0,cluster4-medoid1,10.0,complete
cluster4-medoid0,cluster4-medoid1,5.377136752136752,average
cluster4-medoid0,cluster4-medoid1,5.0,centroid
cluster4-medoid0,cluster4-medoid1,5.301587301587301,average_centroid
cluster4-medoid0,cluster4-medoid2,1.0,single
cluster4-medoid0,cluster4-medoid2,9.0,complete
cluster4-medoid0,cluster4-medoid2,5.076923076923077,average
cluster4-medoid0,cluster4-medoid2,6.0,centroid
cluster4-medoid0,cluster4-medoid2,5.416666666666667,average_centroid
cluster4-medoid0,cluster4-medoid3,1.0,single
cluster4-medoid0,cluster4-medoid3,11.0,complete
cluster4-medoid0,cluster4-medoid3,6.05982905982906,average
cluster4-medoid0,cluster4-medoid3,6.0,centroid
cluster4-medoid0,cluster4-medoid3,6.097222222222222,average_centroid
cluster4-medoid0,cluster0-medoid0,0.0,single
cluster4-medoid0,cluster0-medoid0,8.0,complete
cluster4-medoid0,cluster0-medoid0,3.464019851116625,average
cluster4-medoid0,cluster0-medoid0,1.0,centroid
cluster4-medoid0,cluster0-medoid0,2.2714285714285714,average_centroid
cluster4-medoid0,cluster0-medoid1,1.0,single
cluster4-medoid0,cluster0-medoid1,11.0,complete
