,model_clstr,fitness,precision
0,cluster2-medoid0,1.0,0.11072119110134748
1,cluster2-medoid1,1.0,0.0844925165526067
2,cluster2-medoid2,1.0,0.17602496040242277
3,cluster0-medoid0,1.0,0.11747876091775378
4,cluster0-medoid1,1.0,0.16989994559324584
5,cluster0-medoid2,1.0,0.09649190940595198
6,cluster1-medoid0,1.0,0.07680306754634425
7,cluster1-medoid1,1.0,0.10607496487042911
8,cluster1-medoid2,1.0,0.08411842805660763
