cluster_x,cluster_y,similarity,similarity_type
cluster1-medoid1,cluster1-medoid2,24.890788587877523,average
cluster1-medoid1,cluster1-medoid2,13.0,centroid
cluster1-medoid1,cluster1-medoid2,19.603407755581667,average_centroid
cluster1-medoid1,cluster2-medoid0,2.0,single
cluster1-medoid1,cluster2-medoid0,64.0,complete
cluster1-medoid1,cluster2-medoid0,32.89715463643105,average
cluster1-medoid1,cluster2-medoid0,24.0,centroid
cluster1-medoid1,cluster2-medoid0,27.87524366471735,average_centroid
cluster1-medoid1,cluster2-medoid1,0.0,single
cluster1-medoid1,cluster2-medoid1,69.0,complete
cluster1-medoid1,cluster2-medoid1,14.712451173384729,average
cluster1-medoid1,cluster2-medoid1,0.0,centroid
cluster1-medoid1,cluster2-medoid1,9.173486088379706,average_centroid
cluster1-medoid1,cluster2-medoid2,6.0,single
cluster1-medoid1,cluster2-medoid2,60.0,complete
cluster1-medoid1,cluster2-medoid2,24.60977575516753,average
cluster1-medoid1,cluster2-medoid2,13.0,centroid
cluster1-medoid1,cluster2-medoid2,19.199471598414796,average_centroid
cluster1-medoid1,cluster3-medoid0,7.0,single
cluster1-medoid1,cluster3-medoid0,58.0,complete
cluster1-medoid1,cluster3-medoid0,25.516395478822506,average
cluster1-medoid1,cluster3-medoid0,14.0,centroid
cluster1-medoid1,cluster3-medoid0,20.723384030418252,average_centroid
cluster1-medoid1,cluster3-medoid1,1.0,single
cluster1-medoid1,cluster3-medoid1,61.0,complete
cluster1-medoid1,cluster3-medoid1,33.82455694872513,average
cluster1-medoid1,cluster3-medoid1,27.0,centroid
cluster1-medoid1,cluster3-medoid1,30.990079365079364,average_centroid
cluster1-medoid1,cluster3-medoid2,0.0,single
cluster1-medoid1,cluster3-medoid2,53.0,complete
cluster1-medoid1,cluster3-medoid2,13.849299014238774,average
cluster1-medoid1,cluster3-medoid2,1.0,centroid
cluster1-medoid1,cluster3-medoid2,8.755058572949947,average_centroid
cluster1-medoid1,cluster0-medoid0,0.0,single
cluster1-medoid1,cluster0-medoid0,50.0,complete
cluster1-medoid1,cluster0-medoid0,15.308213245137413,average
cluster1-medoid1,cluster0-medoid0,5.0,centroid
cluster1-medoid1,cluster0-medoid0,10.957160342717259,average_centroid
cluster1-medoid1,cluster0-medoid1,7.0,single
cluster1-medoid1,cluster0-medoid1,58.0,complete
cluster1-medoid1,cluster0-medoid1,25.963960965154417,average
cluster1-medoid1,cluster0-medoid1,17.0,centroid
cluster1-medoid1,cluster0-medoid1,21.97487922705314,average_centroid
cluster1-medoid1,cluster0-medoid2,4.0,single
cluster1-medoid1,cluster0-medoid2,66.0,complete
cluster1-medoid1,cluster0-medoid2,35.851217155310664,average
cluster1-medoid1,cluster0-medoid2,27.0,centroid
cluster1-medoid1,cluster0-medoid2,31.7408,average_centroid
cluster1-medoid2,cluster1-medoid0,1.0,single
cluster1-medoid2,cluster1-medoid0,56.0,complete
cluster1-medoid2,cluster1-medoid0,22.462456540446798,average
cluster1-medoid2,cluster1-medoid0,11.0,centroid
cluster1-medoid2,cluster1-medoid0,17.953372566772295,average_centroid
cluster1-medoid2,cluster1-medoid1,7.0,single
cluster1-medoid2,cluster1-medoid1,61.0,complete
cluster1-medoid2,cluster1-medoid1,24.890788587877523,average
cluster1-medoid2,cluster1-medoid1,13.0,centroid
cluster1-medoid2,cluster1-medoid1,19.603407755581667,average_centroid
cluster1-medoid2,cluster2-medoid0,1.0,single
cluster1-medoid2,cluster2-medoid0,54.0,complete
cluster1-medoid2,cluster2-medoid0,22.494239924428783,average
cluster1-medoid2,cluster2-medoid0,11.0,centroid
cluster1-medoid2,cluster2-medoid0,17.67608029942157,average_centroid
cluster1-medoid2,cluster2-medoid1,4.0,single
cluster1-medoid2,cluster2-medoid1,74.0,complete
cluster1-medoid2,cluster2-medoid1,25.457571232431917,average
cluster1-medoid2,cluster2-medoid1,13.0,centroid
cluster1-medoid2,cluster2-medoid1,20.128228364295424,average_centroid
cluster1-medoid2,cluster2-medoid2,0.0,single
cluster1-medoid2,cluster2-medoid2,51.0,complete
cluster1-medoid2,cluster2-medoid2,16.198746932075828,average
cluster1-medoid2,cluster2-medoid2,0.0,centroid
cluster1-medoid2,cluster2-medoid2,10.711531190926276,average_centroid
cluster1-medoid2,cluster3-medoid0,0.0,single
cluster1-medoid2,cluster3-medoid0,48.0,complete
cluster1-medoid2,cluster3-medoid0,16.032417615160004,average
cluster1-medoid2,cluster3-medoid0,1.0,centroid
cluster1-medoid2,cluster3-medoid0,10.553997194950911,average_centroid
cluster1-medoid2,cluster3-medoid1,1.0,single
cluster1-medoid2,cluster3-medoid1,52.0,complete
cluster1-medoid2,cluster3-medoid1,22.758065600215083,average
cluster1-medoid2,cluster3-medoid1,14.0,centroid
cluster1-medoid2,cluster3-medoid1,19.253979739507958,average_centroid
cluster1-medoid2,cluster3-medoid2,1.0,single
cluster1-medoid2,cluster3-medoid2,56.0,complete
cluster1-medoid2,cluster3-medoid2,24.306389910667367,average
cluster1-medoid2,cluster3-medoid2,12.0,centroid
cluster1-medoid2,cluster3-medoid2,19.23000761614623,average_centroid
cluster1-medoid2,cluster0-medoid0,1.0,single
cluster1-medoid2,cluster0-medoid0,58.0,complete
cluster1-medoid2,cluster0-medoid0,24.678195876937803,average
cluster1-medoid2,cluster0-medoid0,16.0,centroid
cluster1-medoid2,cluster0-medoid0,20.560873215785055,average_centroid
cluster1-medoid2,cluster0-medoid1,0.0,single
cluster1-medoid2,cluster0-medoid1,49.0,complete
cluster1-medoid2,cluster0-medoid1,16.304075845628905,average
cluster1-medoid2,cluster0-medoid1,4.0,centroid
cluster1-medoid2,cluster0-medoid1,11.666430092264017,average_centroid
cluster1-medoid2,cluster0-medoid2,1.0,single
cluster1-medoid2,cluster0-medoid2,56.0,complete
cluster1-medoid2,cluster0-medoid2,24.523775704130415,average
cluster1-medoid2,cluster0-medoid2,14.0,centroid
cluster1-medoid2,cluster0-medoid2,19.946428571428573,average_centroid
cluster2-medoid0,cluster1-medoid0,0.0,single
cluster2-medoid0,cluster1-medoid0,47.0,complete
cluster2-medoid0,cluster1-medoid0,16.139914225557046,average
cluster2-medoid0,cluster1-medoid0,0.0,centroid
cluster2-medoid0,cluster1-medoid0,10.599283854166666,average_centroid
cluster2-medoid0,cluster1-medoid1,2.0,single
cluster2-medoid0,cluster1-medoid1,64.0,complete
cluster2-medoid0,cluster1-medoid1,32.89715463643105,average
cluster2-medoid0,cluster1-medoid1,24.0,centroid
cluster2-medoid0,cluster1-medoid1,27.87524366471735,average_centroid
cluster2-medoid0,cluster1-medoid2,1.0,single
cluster2-medoid0,cluster1-medoid2,54.0,complete
cluster2-medoid0,cluster1-medoid2,22.494239924428783,average
cluster2-medoid0,cluster1-medoid2,11.0,centroid
cluster2-medoid0,cluster1-medoid2,17.67608029942157,average_centroid
cluster2-medoid0,cluster2-medoid1,2.0,single
cluster2-medoid0,cluster2-medoid1,75.0,complete
cluster2-medoid0,cluster2-medoid1,33.533464670568684,average
cluster2-medoid0,cluster2-medoid1,24.0,centroid
cluster2-medoid0,cluster2-medoid1,28.606188925081433,average_centroid
cluster2-medoid0,cluster2-medoid2,1.0,single
cluster2-medoid0,cluster2-medoid2,52.0,complete
cluster2-medoid0,cluster2-medoid2,22.874155579858897,average
cluster2-medoid0,cluster2-medoid2,11.0,centroid
cluster2-medoid0,cluster2-medoid2,18.040763968072977,average_centroid
cluster2-medoid0,cluster3-medoid0,0.0,single
cluster2-medoid0,cluster3-medoid0,51.0,complete
cluster2-medoid0,cluster3-medoid0,21.178279744247465,average
cluster2-medoid0,cluster3-medoid0,10.0,centroid
cluster2-medoid0,cluster3-medoid0,16.764962865880296,average_centroid
cluster2-medoid0,cluster3-medoid1,0.0,single
cluster2-medoid0,cluster3-medoid1,46.0,complete
cluster2-medoid0,cluster3-medoid1,16.074406982860918,average
cluster2-medoid0,cluster3-medoid1,3.0,centroid
cluster2-medoid0,cluster3-medoid1,11.372383073496659,average_centroid
cluster2-medoid0,cluster3-medoid2,2.0,single
cluster2-medoid0,cluster3-medoid2,63.0,complete
cluster2-medoid0,cluster3-medoid2,32.1200382573765,average
cluster2-medoid0,cluster3-medoid2,23.0,centroid
cluster2-medoid0,cluster3-medoid2,26.850183823529413,average_centroid
cluster2-medoid0,cluster0-medoid0,6.0,single
cluster2-medoid0,cluster0-medoid0,60.0,complete
cluster2-medoid0,cluster0-medoid0,32.1998741632371,average
cluster2-medoid0,cluster0-medoid0,25.0,centroid
cluster2-medoid0,cluster0-medoid0,27.53018500486855,average_centroid
cluster2-medoid0,cluster0-medoid1,0.0,single
cluster2-medoid0,cluster0-medoid1,50.0,complete
cluster2-medoid0,cluster0-medoid1,22.444274612170357,average
cluster2-medoid0,cluster0-medoid1,13.0,centroid
cluster2-medoid0,cluster0-medoid1,18.415052816901408,average_centroid
cluster2-medoid0,cluster0-medoid2,0.0,single
cluster2-medoid0,cluster0-medoid2,44.0,complete
cluster2-medoid0,cluster0-medoid2,17.582912173043468,average
cluster2-medoid0,cluster0-medoid2,3.0,centroid
cluster2-medoid0,cluster0-medoid2,11.862082830719743,average_centroid
cluster2-medoid1,cluster1-medoid0,3.0,single
cluster2-medoid1,cluster1-medoid0,75.0,complete
cluster2-medoid1,cluster1-medoid0,33.92184229808043,average
cluster2-medoid1,cluster1-medoid0,24.0,centroid
cluster2-medoid1,cluster1-medoid0,29.413675213675212,average_centroid
cluster2-medoid1,cluster1-medoid1,0.0,single
cluster2-medoid1,cluster1-medoid1,69.0,complete
cluster2-medoid1,cluster1-medoid1,14.712451173384729,average
cluster2-medoid1,cluster1-medoid1,0.0,centroid
cluster2-medoid1,cluster1-medoid1,9.173486088379706,average_centroid
cluster2-medoid1,cluster1-medoid2,4.0,single
cluster2-medoid1,cluster1-medoid2,74.0,complete
cluster2-medoid1,cluster1-medoid2,25.457571232431917,average
cluster2-medoid1,cluster1-medoid2,13.0,centroid
cluster2-medoid1,cluster1-medoid2,20.128228364295424,average_centroid
cluster2-medoid1,cluster2-medoid0,2.0,single
cluster2-medoid1,cluster2-medoid0,75.0,complete
cluster2-medoid1,cluster2-medoid0,33.533464670568684,average
cluster2-medoid1,cluster2-medoid0,24.0,centroid
cluster2-medoid1,cluster2-medoid0,28.606188925081433,average_centroid
cluster2-medoid1,cluster2-medoid2,3.0,single
cluster2-medoid1,cluster2-medoid2,74.0,complete
cluster2-medoid1,cluster2-medoid2,25.0852440376603,average
cluster2-medoid1,cluster2-medoid2,13.0,centroid
cluster2-medoid1,cluster2-medoid2,19.69020172910663,average_centroid
cluster2-medoid1,cluster3-medoid0,4.0,single
cluster2-medoid1,cluster3-medoid0,74.0,complete
cluster2-medoid1,cluster3-medoid0,26.119392290529397,average
cluster2-medoid1,cluster3-medoid0,14.0,centroid
cluster2-medoid1,cluster3-medoid0,21.428387925497752,average_centroid
cluster2-medoid1,cluster3-medoid1,3.0,single
cluster2-medoid1,cluster3-medoid1,75.0,complete
cluster2-medoid1,cluster3-medoid1,34.60160244295462,average
cluster2-medoid1,cluster3-medoid1,27.0,centroid
cluster2-medoid1,cluster3-medoid1,32.24983476536682,average_centroid
cluster2-medoid1,cluster3-medoid2,0.0,single
cluster2-medoid1,cluster3-medoid2,68.0,complete
cluster2-medoid1,cluster3-medoid2,14.263249086243098,average
cluster2-medoid1,cluster3-medoid2,1.0,centroid
cluster2-medoid1,cluster3-medoid2,9.327562326869806,average_centroid
cluster2-medoid1,cluster0-medoid0,0.0,single
cluster2-medoid1,cluster0-medoid0,66.0,complete
cluster2-medoid1,cluster0-medoid0,16.10197532106655,average
cluster2-medoid1,cluster0-medoid0,5.0,centroid
cluster2-medoid1,cluster0-medoid0,11.857791225416037,average_centroid
cluster2-medoid1,cluster0-medoid1,8.0,single
cluster2-medoid1,cluster0-medoid1,75.0,complete
cluster2-medoid1,cluster0-medoid1,26.815890744502525,average
cluster2-medoid1,cluster0-medoid1,17.0,centroid
cluster2-medoid1,cluster0-medoid1,22.941558441558442,average_centroid
cluster2-medoid1,cluster0-medoid2,3.0,single
cluster2-medoid1,cluster0-medoid2,75.0,complete
cluster2-medoid1,cluster0-medoid2,36.76168774104643,average
cluster2-medoid1,cluster0-medoid2,27.0,centroid
cluster2-medoid1,cluster0-medoid2,32.61082621082621,average_centroid
cluster2-medoid2,cluster1-medoid0,1.0,single
cluster2-medoid2,cluster1-medoid0,56.0,complete
cluster2-medoid2,cluster1-medoid0,22.99823572893357,average
cluster2-medoid2,cluster1-medoid0,11.0,centroid
cluster2-medoid2,cluster1-medoid0,18.357091432685387,average_centroid
cluster2-medoid2,cluster1-medoid1,6.0,single
cluster2-medoid2,cluster1-medoid1,60.0,complete
cluster2-medoid2,cluster1-medoid1,24.60977575516753,average
cluster2-medoid2,cluster1-medoid1,13.0,centroid
cluster2-medoid2,cluster1-medoid1,19.199471598414796,average_centroid
cluster2-medoid2,cluster1-medoid2,0.0,single
cluster2-medoid2,cluster1-medoid2,51.0,complete
cluster2-medoid2,cluster1-medoid2,16.198746932075828,average
cluster2-medoid2,cluster1-medoid2,0.0,centroid
cluster2-medoid2,cluster1-medoid2,10.711531190926276,average_centroid
cluster2-medoid2,cluster2-medoid0,1.0,single
cluster2-medoid2,cluster2-medoid0,52.0,complete
cluster2-medoid2,cluster2-medoid0,22.874155579858897,average
cluster2-medoid2,cluster2-medoid0,11.0,centroid
cluster2-medoid2,cluster2-medoid0,18.040763968072977,average_centroid
cluster2-medoid2,cluster2-medoid1,3.0,single
cluster2-medoid2,cluster2-medoid1,74.0,complete
cluster2-medoid2,cluster2-medoid1,25.0852440376603,average
cluster2-medoid2,cluster2-medoid1,13.0,centroid
cluster2-medoid2,cluster2-medoid1,19.69020172910663,average_centroid
cluster2-medoid2,cluster3-medoid0,0.0,single
cluster2-medoid2,cluster3-medoid0,48.0,complete
cluster2-medoid2,cluster3-medoid0,16.383478531425016,average
cluster2-medoid2,cluster3-medoid0,1.0,centroid
cluster2-medoid2,cluster3-medoid0,10.860651629072681,average_centroid
cluster2-medoid2,cluster3-medoid1,0.0,single
cluster2-medoid2,cluster3-medoid1,52.0,complete
cluster2-medoid2,cluster3-medoid1,23.389448054297333,average
cluster2-medoid2,cluster3-medoid1,14.0,centroid
cluster2-medoid2,cluster3-medoid1,20.229113275243463,average_centroid
cluster2-medoid2,cluster3-medoid2,0.0,single
cluster2-medoid2,cluster3-medoid2,57.0,complete
cluster2-medoid2,cluster3-medoid2,24.03318888951745,average
cluster2-medoid2,cluster3-medoid2,12.0,centroid
cluster2-medoid2,cluster3-medoid2,18.900637619553667,average_centroid
cluster2-medoid2,cluster0-medoid0,0.0,single
cluster2-medoid2,cluster0-medoid0,57.0,complete
cluster2-medoid2,cluster0-medoid0,24.992081213319178,average
cluster2-medoid2,cluster0-medoid0,16.0,centroid
cluster2-medoid2,cluster0-medoid0,20.823863636363637,average_centroid
cluster2-medoid2,cluster0-medoid1,0.0,single
cluster2-medoid2,cluster0-medoid1,50.0,complete
cluster2-medoid2,cluster0-medoid1,17.12412843405787,average
cluster2-medoid2,cluster0-medoid1,4.0,centroid
cluster2-medoid2,cluster0-medoid1,12.540950455005056,average_centroid
cluster2-medoid2,cluster0-medoid2,1.0,single
cluster2-medoid2,cluster0-medoid2,54.0,complete
cluster2-medoid2,cluster0-medoid2,25.42870462205666,average
cluster2-medoid2,cluster0-medoid2,14.0,centroid
cluster2-medoid2,cluster0-medoid2,20.634290925672595,average_centroid
cluster3-medoid0,cluster1-medoid0,0.0,single
cluster3-medoid0,cluster1-medoid0,54.0,complete
cluster3-medoid0,cluster1-medoid0,21.13228406419749,average
cluster3-medoid0,cluster1-medoid0,10.0,centroid
cluster3-medoid0,cluster1-medoid0,16.912123155869146,average_centroid
cluster3-medoid0,cluster1-medoid1,7.0,single
cluster3-medoid0,cluster1-medoid1,58.0,complete
cluster3-medoid0,cluster1-medoid1,25.516395478822506,average
cluster3-medoid0,cluster1-medoid1,14.0,centroid
cluster3-medoid0,cluster1-medoid1,20.723384030418252,average_centroid
cluster3-medoid0,cluster1-medoid2,0.0,single
cluster3-medoid0,cluster1-medoid2,48.0,complete
cluster3-medoid0,cluster1-medoid2,16.032417615160004,average
cluster3-medoid0,cluster1-medoid2,1.0,centroid
cluster3-medoid0,cluster1-medoid2,10.553997194950911,average_centroid
cluster3-medoid0,cluster2-medoid0,0.0,single
cluster3-medoid0,cluster2-medoid0,51.0,complete
cluster3-medoid0,cluster2-medoid0,21.178279744247465,average
cluster3-medoid0,cluster2-medoid0,10.0,centroid
cluster3-medoid0,cluster2-medoid0,16.764962865880296,average_centroid
cluster3-medoid0,cluster2-medoid1,4.0,single
cluster3-medoid0,cluster2-medoid1,74.0,complete
cluster3-medoid0,cluster2-medoid1,26.119392290529397,average
cluster3-medoid0,cluster2-medoid1,14.0,centroid
cluster3-medoid0,cluster2-medoid1,21.428387925497752,average_centroid
cluster3-medoid0,cluster2-medoid2,0.0,single
cluster3-medoid0,cluster2-medoid2,48.0,complete
cluster3-medoid0,cluster2-medoid2,16.383478531425016,average
cluster3-medoid0,cluster2-medoid2,1.0,centroid
cluster3-medoid0,cluster2-medoid2,10.860651629072681,average_centroid
cluster3-medoid0,cluster3-medoid1,1.0,single
cluster3-medoid0,cluster3-medoid1,50.0,complete
cluster3-medoid0,cluster3-medoid1,21.39521397746344,average
cluster3-medoid0,cluster3-medoid1,13.0,centroid
cluster3-medoid0,cluster3-medoid1,17.867486338797814,average_centroid
cluster3-medoid0,cluster3-medoid2,3.0,single
cluster3-medoid0,cluster3-medoid2,57.0,complete
cluster3-medoid0,cluster3-medoid2,24.872717900656045,average
cluster3-medoid0,cluster3-medoid2,13.0,centroid
cluster3-medoid0,cluster3-medoid2,19.930618401206637,average_centroid
cluster3-medoid0,cluster0-medoid0,3.0,single
cluster3-medoid0,cluster0-medoid0,55.0,complete
cluster3-medoid0,cluster0-medoid0,25.230762751836128,average
cluster3-medoid0,cluster0-medoid0,17.0,centroid
cluster3-medoid0,cluster0-medoid0,21.166358595194087,average_centroid
cluster3-medoid0,cluster0-medoid1,0.0,single
cluster3-medoid0,cluster0-medoid1,50.0,complete
cluster3-medoid0,cluster0-medoid1,16.37293328146275,average
cluster3-medoid0,cluster0-medoid1,5.0,centroid
cluster3-medoid0,cluster0-medoid1,11.627140974967062,average_centroid
cluster3-medoid0,cluster0-medoid2,3.0,single
cluster3-medoid0,cluster0-medoid2,53.0,complete
cluster3-medoid0,cluster0-medoid2,23.137477569402908,average
cluster3-medoid0,cluster0-medoid2,13.0,centroid
cluster3-medoid0,cluster0-medoid2,19.18788501026694,average_centroid
cluster3-medoid1,cluster1-medoid0,0.0,single
cluster3-medoid1,cluster1-medoid0,46.0,complete
cluster3-medoid1,cluster1-medoid0,15.882266200623597,average
cluster3-medoid1,cluster1-medoid0,3.0,centroid
cluster3-medoid1,cluster1-medoid0,10.87920792079208,average_centroid
cluster3-medoid1,cluster1-medoid1,1.0,single
cluster3-medoid1,cluster1-medoid1,61.0,complete
cluster3-medoid1,cluster1-medoid1,33.82455694872513,average
cluster3-medoid1,cluster1-medoid1,27.0,centroid
cluster3-medoid1,cluster1-medoid1,30.990079365079364,average_centroid
cluster3-medoid1,cluster1-medoid2,1.0,single
cluster3-medoid1,cluster1-medoid2,52.0,complete
cluster3-medoid1,cluster1-medoid2,22.758065600215083,average
cluster3-medoid1,cluster1-medoid2,14.0,centroid
cluster3-medoid1,cluster1-medoid2,19.253979739507958,average_centroid
cluster3-medoid1,cluster2-medoid0,0.0,single
cluster3-medoid1,cluster2-medoid0,46.0,complete
cluster3-medoid1,cluster2-medoid0,16.074406982860918,average
cluster3-medoid1,cluster2-medoid0,3.0,centroid
cluster3-medoid1,cluster2-medoid0,11.372383073496659,average_centroid
cluster3-medoid1,cluster2-medoid1,3.0,single
cluster3-medoid1,cluster2-medoid1,75.0,complete
cluster3-medoid1,cluster2-medoid1,34.60160244295462,average
cluster3-medoid1,cluster2-medoid1,27.0,centroid
cluster3-medoid1,cluster2-medoid1,32.24983476536682,average_centroid
cluster3-medoid1,cluster2-medoid2,0.0,single
cluster3-medoid1,cluster2-medoid2,52.0,complete
cluster3-medoid1,cluster2-medoid2,23.389448054297333,average
cluster3-medoid1,cluster2-medoid2,14.0,centroid
cluster3-medoid1,cluster2-medoid2,20.229113275243463,average_centroid
cluster3-medoid1,cluster3-medoid0,1.0,single
cluster3-medoid1,cluster3-medoid0,50.0,complete
cluster3-medoid1,cluster3-medoid0,21.39521397746344,average
cluster3-medoid1,cluster3-medoid0,13.0,centroid
cluster3-medoid1,cluster3-medoid0,17.867486338797814,average_centroid
cluster3-medoid1,cluster3-medoid2,5.0,single
cluster3-medoid1,cluster3-medoid2,60.0,complete
cluster3-medoid1,cluster3-medoid2,33.00031712473573,average
cluster3-medoid1,cluster3-medoid2,26.0,centroid
cluster3-medoid1,cluster3-medoid2,29.273021001615508,average_centroid
cluster3-medoid1,cluster0-medoid0,6.0,single
cluster3-medoid1,cluster0-medoid0,60.0,complete
cluster3-medoid1,cluster0-medoid0,31.89170086639307,average
cluster3-medoid1,cluster0-medoid0,22.0,centroid
cluster3-medoid1,cluster0-medoid0,27.305835010060363,average_centroid
cluster3-medoid1,cluster0-medoid1,0.0,single
cluster3-medoid1,cluster0-medoid1,52.0,complete
cluster3-medoid1,cluster0-medoid1,21.74547107127186,average
cluster3-medoid1,cluster0-medoid1,12.0,centroid
cluster3-medoid1,cluster0-medoid1,17.335664335664337,average_centroid
cluster3-medoid1,cluster0-medoid2,0.0,single
cluster3-medoid1,cluster0-medoid2,45.0,complete
cluster3-medoid1,cluster0-medoid2,16.436294547186286,average
cluster3-medoid1,cluster0-medoid2,0.0,centroid
cluster3-medoid1,cluster0-medoid2,10.352688172043012,average_centroid
cluster3-medoid2,cluster1-medoid0,1.0,single
cluster3-medoid2,cluster1-medoid0,62.0,complete
cluster3-medoid2,cluster1-medoid0,32.42502290194861,average
cluster3-medoid2,cluster1-medoid0,23.0,centroid
cluster3-medoid2,cluster1-medoid0,27.48063623789765,average_centroid
cluster3-medoid2,cluster1-medoid1,0.0,single
cluster3-medoid2,cluster1-medoid1,53.0,complete
cluster3-medoid2,cluster1-medoid1,13.849299014238774,average
cluster3-medoid2,cluster1-medoid1,1.0,centroid
cluster3-medoid2,cluster1-medoid1,8.755058572949947,average_centroid
cluster3-medoid2,cluster1-medoid2,1.0,single
cluster3-medoid2,cluster1-medoid2,56.0,complete
cluster3-medoid2,cluster1-medoid2,24.306389910667367,average
cluster3-medoid2,cluster1-medoid2,12.0,centroid
cluster3-medoid2,cluster1-medoid2,19.23000761614623,average_centroid
cluster3-medoid2,cluster2-medoid0,2.0,single
cluster3-medoid2,cluster2-medoid0,63.0,complete
cluster3-medoid2,cluster2-medoid0,32.1200382573765,average
cluster3-medoid2,cluster2-medoid0,23.0,centroid
cluster3-medoid2,cluster2-medoid0,26.850183823529413,average_centroid
cluster3-medoid2,cluster2-medoid1,0.0,single
cluster3-medoid2,cluster2-medoid1,68.0,complete
cluster3-medoid2,cluster2-medoid1,14.263249086243098,average
cluster3-medoid2,cluster2-medoid1,1.0,centroid
cluster3-medoid2,cluster2-medoid1,9.327562326869806,average_centroid
cluster3-medoid2,cluster2-medoid2,0.0,single
cluster3-medoid2,cluster2-medoid2,57.0,complete
cluster3-medoid2,cluster2-medoid2,24.03318888951745,average
cluster3-medoid2,cluster2-medoid2,12.0,centroid
cluster3-medoid2,cluster2-medoid2,18.900637619553667,average_centroid
cluster3-medoid2,cluster3-medoid0,3.0,single
cluster3-medoid2,cluster3-medoid0,57.0,complete
cluster3-medoid2,cluster3-medoid0,24.872717900656045,average
cluster3-medoid2,cluster3-medoid0,13.0,centroid
cluster3-medoid2,cluster3-medoid0,19.930618401206637,average_centroid
cluster3-medoid2,cluster3-medoid1,5.0,single
cluster3-medoid2,cluster3-medoid1,60.0,complete
cluster3-medoid2,cluster3-medoid1,33.00031712473573,average
cluster3-medoid2,cluster3-medoid1,26.0,centroid
cluster3-medoid2,cluster3-medoid1,29.273021001615508,average_centroid
cluster3-medoid2,cluster0-medoid0,0.0,single
