cluster_x,cluster_y,similarity,similarity_type
cluster2-medoid1,cluster2-medoid8,5.142524018889432,average
cluster2-medoid1,cluster2-medoid8,1.0,centroid
cluster2-medoid1,cluster2-medoid8,3.5356176735798015,average_centroid
cluster2-medoid1,cluster2-medoid9,0.0,single
cluster2-medoid1,cluster2-medoid9,21.0,complete
cluster2-medoid1,cluster2-medoid9,5.946342710997443,average
cluster2-medoid1,cluster2-medoid9,1.0,centroid
cluster2-medoid1,cluster2-medoid9,3.60327868852459,average_centroid
cluster2-medoid1,cluster2-medoid10,2.0,single
cluster2-medoid1,cluster2-medoid10,19.0,complete
cluster2-medoid1,cluster2-medoid10,9.612338830584708,average
cluster2-medoid1,cluster2-medoid10,7.0,centroid
cluster2-medoid1,cluster2-medoid10,8.549927641099856,average_centroid
cluster2-medoid1,cluster2-medoid11,0.0,single
cluster2-medoid1,cluster2-medoid11,16.0,complete
cluster2-medoid1,cluster2-medoid11,7.259400705052879,average
cluster2-medoid1,cluster2-medoid11,4.0,centroid
cluster2-medoid1,cluster2-medoid11,5.734439834024896,average_centroid
cluster2-medoid1,cluster2-medoid12,0.0,single
cluster2-medoid1,cluster2-medoid12,20.0,complete
cluster2-medoid1,cluster2-medoid12,7.402172030867683,average
cluster2-medoid1,cluster2-medoid12,3.0,centroid
cluster2-medoid1,cluster2-medoid12,5.508196721311475,average_centroid
cluster2-medoid1,cluster2-medoid13,0.0,single
cluster2-medoid1,cluster2-medoid13,19.0,complete
cluster2-medoid1,cluster2-medoid13,6.574142122487143,average
cluster2-medoid1,cluster2-medoid13,2.0,centroid
cluster2-medoid1,cluster2-medoid13,4.6230200633579726,average_centroid
cluster2-medoid1,cluster2-medoid14,0.0,single
cluster2-medoid1,cluster2-medoid14,20.0,complete
cluster2-medoid1,cluster2-medoid14,6.4556986195329635,average
cluster2-medoid1,cluster2-medoid14,2.0,centroid
cluster2-medoid1,cluster2-medoid14,4.634868421052632,average_centroid
cluster2-medoid1,cluster0-medoid0,5.0,single
cluster2-medoid1,cluster0-medoid0,19.0,complete
cluster2-medoid1,cluster0-medoid0,10.501159420289856,average
cluster2-medoid1,cluster0-medoid0,8.0,centroid
cluster2-medoid1,cluster0-medoid0,9.688816855753647,average_centroid
cluster2-medoid1,cluster0-medoid1,6.0,single
cluster2-medoid1,cluster0-medoid1,20.0,complete
cluster2-medoid1,cluster0-medoid1,10.975261756876664,average
cluster2-medoid1,cluster0-medoid1,8.0,centroid
cluster2-medoid1,cluster0-medoid1,9.78525641025641,average_centroid
cluster2-medoid1,cluster0-medoid2,7.0,single
cluster2-medoid1,cluster0-medoid2,22.0,complete
cluster2-medoid1,cluster0-medoid2,13.887521739130435,average
cluster2-medoid1,cluster0-medoid2,10.0,centroid
cluster2-medoid1,cluster0-medoid2,12.001626016260163,average_centroid
cluster2-medoid1,cluster0-medoid3,2.0,single
cluster2-medoid1,cluster0-medoid3,19.0,complete
cluster2-medoid1,cluster0-medoid3,7.953043478260869,average
cluster2-medoid1,cluster0-medoid3,5.0,centroid
cluster2-medoid1,cluster0-medoid3,6.981324278438031,average_centroid
cluster2-medoid1,cluster0-medoid4,5.0,single
cluster2-medoid1,cluster0-medoid4,19.0,complete
cluster2-medoid1,cluster0-medoid4,10.695257971014493,average
cluster2-medoid1,cluster0-medoid4,7.0,centroid
cluster2-medoid1,cluster0-medoid4,8.993846153846153,average_centroid
cluster2-medoid1,cluster0-medoid5,4.0,single
cluster2-medoid1,cluster0-medoid5,22.0,complete
cluster2-medoid1,cluster0-medoid5,10.514391792867611,average
cluster2-medoid1,cluster0-medoid5,7.0,centroid
cluster2-medoid1,cluster0-medoid5,8.94277108433735,average_centroid
cluster2-medoid1,cluster0-medoid6,1.0,single
cluster2-medoid1,cluster0-medoid6,17.0,complete
cluster2-medoid1,cluster0-medoid6,6.787104984093319,average
cluster2-medoid1,cluster0-medoid6,2.0,centroid
cluster2-medoid1,cluster0-medoid6,4.326298701298701,average_centroid
cluster2-medoid1,cluster0-medoid7,5.0,single
cluster2-medoid1,cluster0-medoid7,20.0,complete
cluster2-medoid1,cluster0-medoid7,10.596779388083736,average
cluster2-medoid1,cluster0-medoid7,8.0,centroid
cluster2-medoid1,cluster0-medoid7,9.491549295774648,average_centroid
cluster2-medoid1,cluster0-medoid8,7.0,single
cluster2-medoid1,cluster0-medoid8,21.0,complete
cluster2-medoid1,cluster0-medoid8,11.992504592774036,average
cluster2-medoid1,cluster0-medoid8,10.0,centroid
cluster2-medoid1,cluster0-medoid8,11.1687306501548,average_centroid
cluster2-medoid1,cluster0-medoid9,5.0,single
cluster2-medoid1,cluster0-medoid9,19.0,complete
cluster2-medoid1,cluster0-medoid9,12.065113043478261,average
cluster2-medoid1,cluster0-medoid9,9.0,centroid
cluster2-medoid1,cluster0-medoid9,10.6432,average_centroid
cluster2-medoid1,cluster1-medoid0,1.0,single
cluster2-medoid1,cluster1-medoid0,18.0,complete
cluster2-medoid1,cluster1-medoid0,7.513742911153119,average
cluster2-medoid1,cluster1-medoid0,4.0,centroid
cluster2-medoid1,cluster1-medoid0,6.203898050974512,average_centroid
cluster2-medoid1,cluster1-medoid1,2.0,single
cluster2-medoid1,cluster1-medoid1,17.0,complete
cluster2-medoid1,cluster1-medoid1,7.713659878921299,average
cluster2-medoid1,cluster1-medoid1,4.0,centroid
cluster2-medoid1,cluster1-medoid1,6.2217125382263,average_centroid
cluster2-medoid1,cluster1-medoid2,0.0,single
cluster2-medoid1,cluster1-medoid2,16.0,complete
cluster2-medoid1,cluster1-medoid2,5.432104347826087,average
cluster2-medoid1,cluster1-medoid2,1.0,centroid
cluster2-medoid1,cluster1-medoid2,3.529655172413793,average_centroid
cluster2-medoid1,cluster1-medoid3,1.0,single
cluster2-medoid1,cluster1-medoid3,18.0,complete
cluster2-medoid1,cluster1-medoid3,7.873398402839396,average
cluster2-medoid1,cluster1-medoid3,4.0,centroid
cluster2-medoid1,cluster1-medoid3,6.2303120356612185,average_centroid
cluster2-medoid1,cluster1-medoid4,6.0,single
cluster2-medoid1,cluster1-medoid4,20.0,complete
cluster2-medoid1,cluster1-medoid4,12.623091787439613,average
cluster2-medoid1,cluster1-medoid4,10.0,centroid
cluster2-medoid1,cluster1-medoid4,11.504215851602023,average_centroid
cluster2-medoid1,cluster1-medoid5,2.0,single
cluster2-medoid1,cluster1-medoid5,19.0,complete
cluster2-medoid1,cluster1-medoid5,9.303390327308255,average
cluster2-medoid1,cluster1-medoid5,6.0,centroid
cluster2-medoid1,cluster1-medoid5,8.143072289156626,average_centroid
cluster2-medoid1,cluster1-medoid6,1.0,single
cluster2-medoid1,cluster1-medoid6,17.0,complete
cluster2-medoid1,cluster1-medoid6,7.051613854089904,average
cluster2-medoid1,cluster1-medoid6,3.0,centroid
cluster2-medoid1,cluster1-medoid6,5.203470031545741,average_centroid
cluster2-medoid1,cluster1-medoid7,2.0,single
cluster2-medoid1,cluster1-medoid7,20.0,complete
cluster2-medoid1,cluster1-medoid7,8.09625089094797,average
cluster2-medoid1,cluster1-medoid7,4.0,centroid
cluster2-medoid1,cluster1-medoid7,6.334905660377358,average_centroid
cluster2-medoid1,cluster1-medoid8,0.0,single
cluster2-medoid1,cluster1-medoid8,20.0,complete
cluster2-medoid1,cluster1-medoid8,7.198381642512078,average
cluster2-medoid1,cluster1-medoid8,3.0,centroid
cluster2-medoid1,cluster1-medoid8,5.544611819235226,average_centroid
cluster2-medoid1,cluster1-medoid9,2.0,single
cluster2-medoid1,cluster1-medoid9,20.0,complete
cluster2-medoid1,cluster1-medoid9,8.26839580209895,average
cluster2-medoid1,cluster1-medoid9,6.0,centroid
cluster2-medoid1,cluster1-medoid9,7.639810426540285,average_centroid
cluster2-medoid1,cluster1-medoid10,3.0,single
cluster2-medoid1,cluster1-medoid10,18.0,complete
cluster2-medoid1,cluster1-medoid10,9.44584347826087,average
cluster2-medoid1,cluster1-medoid10,8.0,centroid
cluster2-medoid1,cluster1-medoid10,9.216666666666667,average_centroid
cluster2-medoid1,cluster1-medoid11,4.0,single
cluster2-medoid1,cluster1-medoid11,18.0,complete
cluster2-medoid1,cluster1-medoid11,10.157658862876254,average
cluster2-medoid1,cluster1-medoid11,7.0,centroid
cluster2-medoid1,cluster1-medoid11,8.998336106489184,average_centroid
cluster2-medoid1,cluster1-medoid12,1.0,single
cluster2-medoid1,cluster1-medoid12,16.0,complete
cluster2-medoid1,cluster1-medoid12,6.861733215025141,average
cluster2-medoid1,cluster1-medoid12,3.0,centroid
cluster2-medoid1,cluster1-medoid12,5.252077562326869,average_centroid
cluster2-medoid1,cluster1-medoid13,0.0,single
cluster2-medoid1,cluster1-medoid13,18.0,complete
cluster2-medoid1,cluster1-medoid13,6.02972049689441,average
cluster2-medoid1,cluster1-medoid13,2.0,centroid
cluster2-medoid1,cluster1-medoid13,3.9536921151439297,average_centroid
cluster2-medoid1,cluster1-medoid14,1.0,single
cluster2-medoid1,cluster1-medoid14,19.0,complete
cluster2-medoid1,cluster1-medoid14,8.11019069412662,average
cluster2-medoid1,cluster1-medoid14,4.0,centroid
cluster2-medoid1,cluster1-medoid14,6.2409288824383164,average_centroid
cluster2-medoid2,cluster2-medoid0,0.0,single
cluster2-medoid2,cluster2-medoid0,18.0,complete
cluster2-medoid2,cluster2-medoid0,6.841343491627046,average
cluster2-medoid2,cluster2-medoid0,2.0,centroid
cluster2-medoid2,cluster2-medoid0,4.782608695652174,average_centroid
cluster2-medoid2,cluster2-medoid1,0.0,single
cluster2-medoid2,cluster2-medoid1,17.0,complete
cluster2-medoid2,cluster2-medoid1,5.5085906322201215,average
cluster2-medoid2,cluster2-medoid1,1.0,centroid
cluster2-medoid2,cluster2-medoid1,3.6649616368286444,average_centroid
cluster2-medoid2,cluster2-medoid3,0.0,single
cluster2-medoid2,cluster2-medoid3,18.0,complete
cluster2-medoid2,cluster2-medoid3,6.228085264983729,average
cluster2-medoid2,cluster2-medoid3,2.0,centroid
cluster2-medoid2,cluster2-medoid3,4.415441176470588,average_centroid
cluster2-medoid2,cluster2-medoid4,3.0,single
cluster2-medoid2,cluster2-medoid4,17.0,complete
cluster2-medoid2,cluster2-medoid4,8.075212393803099,average
cluster2-medoid2,cluster2-medoid4,5.0,centroid
cluster2-medoid2,cluster2-medoid4,6.722095671981776,average_centroid
cluster2-medoid2,cluster2-medoid5,1.0,single
cluster2-medoid2,cluster2-medoid5,18.0,complete
cluster2-medoid2,cluster2-medoid5,6.230346947738252,average
cluster2-medoid2,cluster2-medoid5,3.0,centroid
cluster2-medoid2,cluster2-medoid5,4.64306784660767,average_centroid
cluster2-medoid2,cluster2-medoid6,0.0,single
cluster2-medoid2,cluster2-medoid6,17.0,complete
cluster2-medoid2,cluster2-medoid6,5.529796118889708,average
cluster2-medoid2,cluster2-medoid6,1.0,centroid
cluster2-medoid2,cluster2-medoid6,3.6633466135458166,average_centroid
cluster2-medoid2,cluster2-medoid7,0.0,single
cluster2-medoid2,cluster2-medoid7,22.0,complete
cluster2-medoid2,cluster2-medoid7,10.395004625346902,average
cluster2-medoid2,cluster2-medoid7,7.0,centroid
cluster2-medoid2,cluster2-medoid7,8.977215189873418,average_centroid
cluster2-medoid2,cluster2-medoid8,0.0,single
cluster2-medoid2,cluster2-medoid8,20.0,complete
cluster2-medoid2,cluster2-medoid8,6.065253577955092,average
cluster2-medoid2,cluster2-medoid8,2.0,centroid
cluster2-medoid2,cluster2-medoid8,3.968960863697706,average_centroid
cluster2-medoid2,cluster2-medoid9,1.0,single
cluster2-medoid2,cluster2-medoid9,21.0,complete
cluster2-medoid2,cluster2-medoid9,6.7580704745666385,average
cluster2-medoid2,cluster2-medoid9,2.0,centroid
cluster2-medoid2,cluster2-medoid9,4.8829981718464355,average_centroid
cluster2-medoid2,cluster2-medoid10,1.0,single
cluster2-medoid2,cluster2-medoid10,23.0,complete
cluster2-medoid2,cluster2-medoid10,9.977552890221556,average
cluster2-medoid2,cluster2-medoid10,8.0,centroid
cluster2-medoid2,cluster2-medoid10,9.396284829721361,average_centroid
cluster2-medoid2,cluster2-medoid11,1.0,single
cluster2-medoid2,cluster2-medoid11,19.0,complete
cluster2-medoid2,cluster2-medoid11,7.304902728815772,average
cluster2-medoid2,cluster2-medoid11,5.0,centroid
cluster2-medoid2,cluster2-medoid11,5.68169014084507,average_centroid
cluster2-medoid2,cluster2-medoid12,0.0,single
cluster2-medoid2,cluster2-medoid12,19.0,complete
cluster2-medoid2,cluster2-medoid12,7.367798063450238,average
cluster2-medoid2,cluster2-medoid12,4.0,centroid
cluster2-medoid2,cluster2-medoid12,5.713004484304933,average_centroid
cluster2-medoid2,cluster2-medoid13,0.0,single
cluster2-medoid2,cluster2-medoid13,18.0,complete
cluster2-medoid2,cluster2-medoid13,6.076450573996156,average
cluster2-medoid2,cluster2-medoid13,1.0,centroid
cluster2-medoid2,cluster2-medoid13,4.231433506044905,average_centroid
cluster2-medoid2,cluster2-medoid14,0.0,single
cluster2-medoid2,cluster2-medoid14,23.0,complete
cluster2-medoid2,cluster2-medoid14,6.185008386014708,average
cluster2-medoid2,cluster2-medoid14,3.0,centroid
cluster2-medoid2,cluster2-medoid14,4.150735294117647,average_centroid
cluster2-medoid2,cluster0-medoid0,5.0,single
cluster2-medoid2,cluster0-medoid0,21.0,complete
cluster2-medoid2,cluster0-medoid0,11.414883827927307,average
cluster2-medoid2,cluster0-medoid0,9.0,centroid
cluster2-medoid2,cluster0-medoid0,10.51004016064257,average_centroid
cluster2-medoid2,cluster0-medoid1,7.0,single
cluster2-medoid2,cluster0-medoid1,21.0,complete
cluster2-medoid2,cluster0-medoid1,11.96135265700483,average
cluster2-medoid2,cluster0-medoid1,9.0,centroid
cluster2-medoid2,cluster0-medoid1,10.625,average_centroid
cluster2-medoid2,cluster0-medoid2,6.0,single
cluster2-medoid2,cluster0-medoid2,24.0,complete
cluster2-medoid2,cluster0-medoid2,14.57475845410628,average
cluster2-medoid2,cluster0-medoid2,11.0,centroid
cluster2-medoid2,cluster0-medoid2,12.761133603238866,average_centroid
cluster2-medoid2,cluster0-medoid3,3.0,single
cluster2-medoid2,cluster0-medoid3,22.0,complete
cluster2-medoid2,cluster0-medoid3,8.835058661145618,average
cluster2-medoid2,cluster0-medoid3,6.0,centroid
cluster2-medoid2,cluster0-medoid3,7.959276018099548,average_centroid
cluster2-medoid2,cluster0-medoid4,6.0,single
