cluster_x,cluster_y,similarity,similarity_type
cluster3-medoid0,cluster2-medoid2,112.63467492260062,average_centroid
cluster3-medoid0,cluster2-medoid3,285.0,single
cluster3-medoid0,cluster2-medoid3,386.0,complete
cluster3-medoid0,cluster2-medoid3,362.3036714374611,average
cluster3-medoid0,cluster2-medoid3,373.0,centroid
cluster3-medoid0,cluster2-medoid3,362.31032338308455,average_centroid
cluster3-medoid0,cluster2-medoid4,12.0,single
cluster3-medoid0,cluster2-medoid4,230.0,complete
cluster3-medoid0,cluster2-medoid4,48.426260112009956,average
cluster3-medoid0,cluster2-medoid4,27.0,centroid
cluster3-medoid0,cluster2-medoid4,37.88428217821782,average_centroid
cluster3-medoid0,cluster1-medoid0,8.0,single
cluster3-medoid0,cluster1-medoid0,219.0,complete
cluster3-medoid0,cluster1-medoid0,35.3857587341097,average
cluster3-medoid0,cluster1-medoid0,23.0,centroid
cluster3-medoid0,cluster1-medoid0,33.0109622411693,average_centroid
cluster3-medoid0,cluster1-medoid1,9.0,single
cluster3-medoid0,cluster1-medoid1,229.0,complete
cluster3-medoid0,cluster1-medoid1,37.97092211864356,average
cluster3-medoid0,cluster1-medoid1,24.0,centroid
cluster3-medoid0,cluster1-medoid1,35.5,average_centroid
cluster3-medoid0,cluster1-medoid2,10.0,single
cluster3-medoid0,cluster1-medoid2,227.0,complete
cluster3-medoid0,cluster1-medoid2,37.77402867309888,average
cluster3-medoid0,cluster1-medoid2,25.0,centroid
cluster3-medoid0,cluster1-medoid2,36.432748538011694,average_centroid
cluster3-medoid0,cluster1-medoid3,11.0,single
cluster3-medoid0,cluster1-medoid3,227.0,complete
cluster3-medoid0,cluster1-medoid3,39.26956046886708,average
cluster3-medoid0,cluster1-medoid3,26.0,centroid
cluster3-medoid0,cluster1-medoid3,37.78925120772947,average_centroid
cluster3-medoid0,cluster1-medoid4,12.0,single
cluster3-medoid0,cluster1-medoid4,224.0,complete
cluster3-medoid0,cluster1-medoid4,39.82602898035381,average
cluster3-medoid0,cluster1-medoid4,27.0,centroid
cluster3-medoid0,cluster1-medoid4,37.12856276531231,average_centroid
cluster3-medoid1,cluster3-medoid0,1.0,single
cluster3-medoid1,cluster3-medoid0,305.0,complete
cluster3-medoid1,cluster3-medoid0,40.44107159107802,average
cluster3-medoid1,cluster3-medoid0,27.0,centroid
cluster3-medoid1,cluster3-medoid0,32.63045112781955,average_centroid
cluster3-medoid1,cluster3-medoid2,50.0,single
cluster3-medoid1,cluster3-medoid2,374.0,complete
cluster3-medoid1,cluster3-medoid2,173.12543132122985,average
cluster3-medoid1,cluster3-medoid2,146.0,centroid
cluster3-medoid1,cluster3-medoid2,150.68636575151234,average_centroid
cluster3-medoid1,cluster3-medoid3,166.0,single
cluster3-medoid1,cluster3-medoid3,895.0,complete
cluster3-medoid1,cluster3-medoid3,298.57759878197055,average
cluster3-medoid1,cluster3-medoid3,292.0,centroid
cluster3-medoid1,cluster3-medoid3,294.4457025218734,average_centroid
cluster3-medoid1,cluster0-medoid0,0.0,single
cluster3-medoid1,cluster0-medoid0,197.0,complete
cluster3-medoid1,cluster0-medoid0,11.554808164066333,average
cluster3-medoid1,cluster0-medoid0,1.0,centroid
cluster3-medoid1,cluster0-medoid0,7.1093278245669795,average_centroid
cluster3-medoid1,cluster0-medoid1,0.0,single
cluster3-medoid1,cluster0-medoid1,252.0,complete
cluster3-medoid1,cluster0-medoid1,13.30502077466718,average
cluster3-medoid1,cluster0-medoid1,3.0,centroid
cluster3-medoid1,cluster0-medoid1,8.911406025824965,average_centroid
cluster3-medoid1,cluster0-medoid2,8.0,single
cluster3-medoid1,cluster0-medoid2,271.0,complete
cluster3-medoid1,cluster0-medoid2,77.32987024486347,average
cluster3-medoid1,cluster0-medoid2,63.0,centroid
cluster3-medoid1,cluster0-medoid2,62.9418911780243,average_centroid
cluster3-medoid1,cluster0-medoid3,106.0,single
cluster3-medoid1,cluster0-medoid3,1011.0,complete
cluster3-medoid1,cluster0-medoid3,310.0017366754274,average
cluster3-medoid1,cluster0-medoid3,189.0,centroid
cluster3-medoid1,cluster0-medoid3,187.41608765366115,average_centroid
cluster3-medoid1,cluster0-medoid4,0.0,single
cluster3-medoid1,cluster0-medoid4,210.0,complete
cluster3-medoid1,cluster0-medoid4,11.568471304590398,average
cluster3-medoid1,cluster0-medoid4,0.0,centroid
cluster3-medoid1,cluster0-medoid4,6.987486965589155,average_centroid
cluster3-medoid1,cluster2-medoid0,594.0,single
cluster3-medoid1,cluster2-medoid0,766.0,complete
cluster3-medoid1,cluster2-medoid0,736.0622138432534,average
cluster3-medoid1,cluster2-medoid0,739.0,centroid
cluster3-medoid1,cluster2-medoid0,736.0630048465266,average_centroid
cluster3-medoid1,cluster2-medoid1,349.0,single
cluster3-medoid1,cluster2-medoid1,478.0,complete
cluster3-medoid1,cluster2-medoid1,453.6611904120657,average
cluster3-medoid1,cluster2-medoid1,458.0,centroid
cluster3-medoid1,cluster2-medoid1,453.66235864297255,average_centroid
cluster3-medoid1,cluster2-medoid2,65.0,single
cluster3-medoid1,cluster2-medoid2,330.0,complete
cluster3-medoid1,cluster2-medoid2,167.93199569081605,average
cluster3-medoid1,cluster2-medoid2,140.0,centroid
cluster3-medoid1,cluster2-medoid2,138.59688255845202,average_centroid
cluster3-medoid1,cluster2-medoid3,297.0,single
cluster3-medoid1,cluster2-medoid3,426.0,complete
cluster3-medoid1,cluster2-medoid3,391.1020737947751,average
cluster3-medoid1,cluster2-medoid3,394.0,centroid
cluster3-medoid1,cluster2-medoid3,391.1028540656974,average_centroid
cluster3-medoid1,cluster2-medoid4,0.0,single
cluster3-medoid1,cluster2-medoid4,216.0,complete
cluster3-medoid1,cluster2-medoid4,31.789448484304398,average
cluster3-medoid1,cluster2-medoid4,2.0,centroid
cluster3-medoid1,cluster2-medoid4,8.911606663084363,average_centroid
cluster3-medoid1,cluster1-medoid0,0.0,single
cluster3-medoid1,cluster1-medoid0,211.0,complete
cluster3-medoid1,cluster1-medoid0,15.806179061982995,average
cluster3-medoid1,cluster1-medoid0,8.0,centroid
cluster3-medoid1,cluster1-medoid0,12.879935965848453,average_centroid
cluster3-medoid1,cluster1-medoid1,0.0,single
cluster3-medoid1,cluster1-medoid1,186.0,complete
cluster3-medoid1,cluster1-medoid1,11.975271873422951,average
cluster3-medoid1,cluster1-medoid1,3.0,centroid
cluster3-medoid1,cluster1-medoid1,9.971960167714885,average_centroid
cluster3-medoid1,cluster1-medoid2,0.0,single
cluster3-medoid1,cluster1-medoid2,184.0,complete
cluster3-medoid1,cluster1-medoid2,12.672175170419335,average
cluster3-medoid1,cluster1-medoid2,6.0,centroid
cluster3-medoid1,cluster1-medoid2,11.52227463312369,average_centroid
cluster3-medoid1,cluster1-medoid3,0.0,single
cluster3-medoid1,cluster1-medoid3,184.0,complete
cluster3-medoid1,cluster1-medoid3,13.192918427807427,average
cluster3-medoid1,cluster1-medoid3,5.0,centroid
cluster3-medoid1,cluster1-medoid3,11.576023391812866,average_centroid
cluster3-medoid1,cluster1-medoid4,0.0,single
cluster3-medoid1,cluster1-medoid4,190.0,complete
cluster3-medoid1,cluster1-medoid4,10.384165031485258,average
cluster3-medoid1,cluster1-medoid4,0.0,centroid
cluster3-medoid1,cluster1-medoid4,8.030892143808256,average_centroid
cluster3-medoid2,cluster3-medoid0,15.0,single
cluster3-medoid2,cluster3-medoid0,386.0,complete
cluster3-medoid2,cluster3-medoid0,141.20560794387802,average
cluster3-medoid2,cluster3-medoid0,119.0,centroid
cluster3-medoid2,cluster3-medoid0,122.40100364963503,average_centroid
cluster3-medoid2,cluster3-medoid1,50.0,single
cluster3-medoid2,cluster3-medoid1,374.0,complete
cluster3-medoid2,cluster3-medoid1,173.12543132122985,average
cluster3-medoid2,cluster3-medoid1,146.0,centroid
cluster3-medoid2,cluster3-medoid1,150.68636575151234,average_centroid
cluster3-medoid2,cluster3-medoid3,17.0,single
cluster3-medoid2,cluster3-medoid3,781.0,complete
cluster3-medoid2,cluster3-medoid3,236.61977175040758,average
cluster3-medoid2,cluster3-medoid3,226.0,centroid
cluster3-medoid2,cluster3-medoid3,233.70448548812664,average_centroid
cluster3-medoid2,cluster0-medoid0,60.0,single
cluster3-medoid2,cluster0-medoid0,362.0,complete
cluster3-medoid2,cluster0-medoid0,175.191643808388,average
cluster3-medoid2,cluster0-medoid0,147.0,centroid
cluster3-medoid2,cluster0-medoid0,153.852448657188,average_centroid
cluster3-medoid2,cluster0-medoid1,64.0,single
cluster3-medoid2,cluster0-medoid1,412.0,complete
cluster3-medoid2,cluster0-medoid1,176.29090842359764,average
cluster3-medoid2,cluster0-medoid1,149.0,centroid
cluster3-medoid2,cluster0-medoid1,156.65563725490196,average_centroid
cluster3-medoid2,cluster0-medoid2,82.0,single
cluster3-medoid2,cluster0-medoid2,383.0,complete
cluster3-medoid2,cluster0-medoid2,188.44296920735277,average
cluster3-medoid2,cluster0-medoid2,164.0,centroid
cluster3-medoid2,cluster0-medoid2,186.4787234042553,average_centroid
cluster3-medoid2,cluster0-medoid3,78.0,single
cluster3-medoid2,cluster0-medoid3,903.0,complete
cluster3-medoid2,cluster0-medoid3,290.0648983200707,average
cluster3-medoid2,cluster0-medoid3,185.0,centroid
cluster3-medoid2,cluster0-medoid3,212.74104234527687,average_centroid
cluster3-medoid2,cluster0-medoid4,55.0,single
cluster3-medoid2,cluster0-medoid4,374.0,complete
cluster3-medoid2,cluster0-medoid4,173.53169595932948,average
cluster3-medoid2,cluster0-medoid4,146.0,centroid
cluster3-medoid2,cluster0-medoid4,153.003046458492,average_centroid
cluster3-medoid2,cluster2-medoid0,501.0,single
cluster3-medoid2,cluster2-medoid0,664.0,complete
cluster3-medoid2,cluster2-medoid0,589.0376068376069,average
cluster3-medoid2,cluster2-medoid0,600.0,centroid
cluster3-medoid2,cluster2-medoid0,589.0563139931741,average_centroid
cluster3-medoid2,cluster2-medoid1,290.0,single
cluster3-medoid2,cluster2-medoid1,473.0,complete
cluster3-medoid2,cluster2-medoid1,350.36410256410255,average
cluster3-medoid2,cluster2-medoid1,319.0,centroid
cluster3-medoid2,cluster2-medoid1,350.31058020477815,average_centroid
cluster3-medoid2,cluster2-medoid2,99.0,single
cluster3-medoid2,cluster2-medoid2,412.0,complete
cluster3-medoid2,cluster2-medoid2,204.2570512820513,average
cluster3-medoid2,cluster2-medoid2,152.0,centroid
cluster3-medoid2,cluster2-medoid2,176.81450252951097,average_centroid
cluster3-medoid2,cluster2-medoid3,246.0,single
cluster3-medoid2,cluster2-medoid3,436.0,complete
cluster3-medoid2,cluster2-medoid3,307.44444444444446,average
cluster3-medoid2,cluster2-medoid3,280.0,centroid
cluster3-medoid2,cluster2-medoid3,307.3976109215017,average_centroid
cluster3-medoid2,cluster2-medoid4,77.0,single
cluster3-medoid2,cluster2-medoid4,373.0,complete
cluster3-medoid2,cluster2-medoid4,177.75441595441595,average
cluster3-medoid2,cluster2-medoid4,146.0,centroid
cluster3-medoid2,cluster2-medoid4,171.72222222222223,average_centroid
cluster3-medoid2,cluster1-medoid0,70.0,single
cluster3-medoid2,cluster1-medoid0,342.0,complete
cluster3-medoid2,cluster1-medoid0,166.9184371184371,average
cluster3-medoid2,cluster1-medoid0,138.0,centroid
cluster3-medoid2,cluster1-medoid0,164.46612903225807,average_centroid
cluster3-medoid2,cluster1-medoid1,83.0,single
cluster3-medoid2,cluster1-medoid1,352.0,complete
cluster3-medoid2,cluster1-medoid1,172.79739440710316,average
cluster3-medoid2,cluster1-medoid1,143.0,centroid
cluster3-medoid2,cluster1-medoid1,167.0843023255814,average_centroid
cluster3-medoid2,cluster1-medoid2,83.0,single
cluster3-medoid2,cluster1-medoid2,350.0,complete
cluster3-medoid2,cluster1-medoid2,172.51313583934945,average
cluster3-medoid2,cluster1-medoid2,144.0,centroid
cluster3-medoid2,cluster1-medoid2,167.89098837209303,average_centroid
cluster3-medoid2,cluster1-medoid3,85.0,single
cluster3-medoid2,cluster1-medoid3,350.0,complete
cluster3-medoid2,cluster1-medoid3,174.09736612593755,average
cluster3-medoid2,cluster1-medoid3,145.0,centroid
cluster3-medoid2,cluster1-medoid3,170.91167192429023,average_centroid
cluster3-medoid2,cluster1-medoid4,86.0,single
cluster3-medoid2,cluster1-medoid4,352.0,complete
cluster3-medoid2,cluster1-medoid4,173.84879934879936,average
cluster3-medoid2,cluster1-medoid4,146.0,centroid
cluster3-medoid2,cluster1-medoid4,169.6969696969697,average_centroid
cluster3-medoid3,cluster3-medoid0,109.0,single
cluster3-medoid3,cluster3-medoid0,855.0,complete
cluster3-medoid3,cluster3-medoid0,268.7743470582099,average
cluster3-medoid3,cluster3-medoid0,265.0,centroid
cluster3-medoid3,cluster3-medoid0,265.15,average_centroid
cluster3-medoid3,cluster3-medoid1,166.0,single
cluster3-medoid3,cluster3-medoid1,895.0,complete
cluster3-medoid3,cluster3-medoid1,298.57759878197055,average
cluster3-medoid3,cluster3-medoid1,292.0,centroid
cluster3-medoid3,cluster3-medoid1,294.4457025218734,average_centroid
cluster3-medoid3,cluster3-medoid2,17.0,single
cluster3-medoid3,cluster3-medoid2,781.0,complete
cluster3-medoid3,cluster3-medoid2,236.61977175040758,average
cluster3-medoid3,cluster3-medoid2,226.0,centroid
cluster3-medoid3,cluster3-medoid2,233.70448548812664,average_centroid
cluster3-medoid3,cluster0-medoid0,179.0,single
cluster3-medoid3,cluster0-medoid0,885.0,complete
cluster3-medoid3,cluster0-medoid0,299.9501097817807,average
cluster3-medoid3,cluster0-medoid0,293.0,centroid
cluster3-medoid3,cluster0-medoid0,295.79150018162005,average_centroid
cluster3-medoid3,cluster0-medoid1,178.0,single
cluster3-medoid3,cluster0-medoid1,890.0,complete
cluster3-medoid3,cluster0-medoid1,302.0813871591286,average
cluster3-medoid3,cluster0-medoid1,295.0,centroid
cluster3-medoid3,cluster0-medoid1,298.00049115913555,average_centroid
cluster3-medoid3,cluster0-medoid2,188.0,single
cluster3-medoid3,cluster0-medoid2,858.0,complete
cluster3-medoid3,cluster0-medoid2,325.33288463061206,average
cluster3-medoid3,cluster0-medoid2,316.0,centroid
cluster3-medoid3,cluster0-medoid2,320.3170731707317,average_centroid
cluster3-medoid3,cluster0-medoid3,213.0,single
cluster3-medoid3,cluster0-medoid3,943.0,complete
cluster3-medoid3,cluster0-medoid3,436.8355590990632,average
cluster3-medoid3,cluster0-medoid3,379.0,centroid
cluster3-medoid3,cluster0-medoid3,387.509900990099,average_centroid
cluster3-medoid3,cluster0-medoid4,178.0,single
cluster3-medoid3,cluster0-medoid4,897.0,complete
cluster3-medoid3,cluster0-medoid4,298.5883350845245,average
cluster3-medoid3,cluster0-medoid4,292.0,centroid
cluster3-medoid3,cluster0-medoid4,294.4878048780488,average_centroid
cluster3-medoid3,cluster2-medoid0,582.0,single
cluster3-medoid3,cluster2-medoid0,890.0,complete
cluster3-medoid3,cluster2-medoid0,686.5664739884393,average
cluster3-medoid3,cluster2-medoid0,690.0,centroid
cluster3-medoid3,cluster2-medoid0,686.5862068965517,average_centroid
cluster3-medoid3,cluster2-medoid1,393.0,single
cluster3-medoid3,cluster2-medoid1,701.0,complete
cluster3-medoid3,cluster2-medoid1,498.4913294797688,average
cluster3-medoid3,cluster2-medoid1,501.0,centroid
cluster3-medoid3,cluster2-medoid1,498.5057471264368,average_centroid
cluster3-medoid3,cluster2-medoid2,232.0,single
cluster3-medoid3,cluster2-medoid2,811.0,complete
cluster3-medoid3,cluster2-medoid2,369.6452312138728,average
cluster3-medoid3,cluster2-medoid2,338.0,centroid
cluster3-medoid3,cluster2-medoid2,340.4475138121547,average_centroid
cluster3-medoid3,cluster2-medoid3,360.0,single
cluster3-medoid3,cluster2-medoid3,668.0,complete
cluster3-medoid3,cluster2-medoid3,466.01734104046244,average
cluster3-medoid3,cluster2-medoid3,468.0,centroid
cluster3-medoid3,cluster2-medoid3,466.0287356321839,average_centroid
cluster3-medoid3,cluster2-medoid4,184.0,single
cluster3-medoid3,cluster2-medoid4,875.0,complete
cluster3-medoid3,cluster2-medoid4,304.4476557482338,average
cluster3-medoid3,cluster2-medoid4,292.0,centroid
cluster3-medoid3,cluster2-medoid4,296.5,average_centroid
cluster3-medoid3,cluster1-medoid0,175.0,single
cluster3-medoid3,cluster1-medoid0,865.0,complete
cluster3-medoid3,cluster1-medoid0,290.38893476465734,average
cluster3-medoid3,cluster1-medoid0,284.0,centroid
cluster3-medoid3,cluster1-medoid0,287.96634615384613,average_centroid
cluster3-medoid3,cluster1-medoid1,181.0,single
cluster3-medoid3,cluster1-medoid1,875.0,complete
cluster3-medoid3,cluster1-medoid1,295.26870194735955,average
cluster3-medoid3,cluster1-medoid1,289.0,centroid
cluster3-medoid3,cluster1-medoid1,292.44202898550725,average_centroid
cluster3-medoid3,cluster1-medoid2,181.0,single
cluster3-medoid3,cluster1-medoid2,873.0,complete
cluster3-medoid3,cluster1-medoid2,294.977215331949,average
cluster3-medoid3,cluster1-medoid2,290.0,centroid
cluster3-medoid3,cluster1-medoid2,292.96014492753625,average_centroid
cluster3-medoid3,cluster1-medoid3,183.0,single
cluster3-medoid3,cluster1-medoid3,873.0,complete
cluster3-medoid3,cluster1-medoid3,296.5035979709803,average
cluster3-medoid3,cluster1-medoid3,291.0,centroid
cluster3-medoid3,cluster1-medoid3,294.63963963963965,average_centroid
cluster3-medoid3,cluster1-medoid4,184.0,single
cluster3-medoid3,cluster1-medoid4,870.0,complete
cluster3-medoid3,cluster1-medoid4,298.75873933388385,average
cluster3-medoid3,cluster1-medoid4,292.0,centroid
cluster3-medoid3,cluster1-medoid4,295.92558139534884,average_centroid
cluster0-medoid0,cluster3-medoid0,10.0,single
cluster0-medoid0,cluster3-medoid0,239.0,complete
cluster0-medoid0,cluster3-medoid0,41.2452603194358,average
cluster0-medoid0,cluster3-medoid0,28.0,centroid
cluster0-medoid0,cluster3-medoid0,33.85765464533078,average_centroid
cluster0-medoid0,cluster3-medoid1,0.0,single
cluster0-medoid0,cluster3-medoid1,197.0,complete
cluster0-medoid0,cluster3-medoid1,11.554808164066333,average
cluster0-medoid0,cluster3-medoid1,1.0,centroid
cluster0-medoid0,cluster3-medoid1,7.1093278245669795,average_centroid
cluster0-medoid0,cluster3-medoid2,60.0,single
cluster0-medoid0,cluster3-medoid2,362.0,complete
cluster0-medoid0,cluster3-medoid2,175.191643808388,average
cluster0-medoid0,cluster3-medoid2,147.0,centroid
cluster0-medoid0,cluster3-medoid2,153.852448657188,average_centroid
cluster0-medoid0,cluster3-medoid3,179.0,single
cluster0-medoid0,cluster3-medoid3,885.0,complete
cluster0-medoid0,cluster3-medoid3,299.9501097817807,average
cluster0-medoid0,cluster3-medoid3,293.0,centroid
cluster0-medoid0,cluster3-medoid3,295.79150018162005,average_centroid
cluster0-medoid0,cluster0-medoid1,0.0,single
cluster0-medoid0,cluster0-medoid1,165.0,complete
cluster0-medoid0,cluster0-medoid1,10.867576884827756,average
cluster0-medoid0,cluster0-medoid1,4.0,centroid
cluster0-medoid0,cluster0-medoid1,7.812288993923025,average_centroid
cluster0-medoid0,cluster0-medoid2,29.0,single
cluster0-medoid0,cluster0-medoid2,195.0,complete
cluster0-medoid0,cluster0-medoid2,79.71046511627907,average
cluster0-medoid0,cluster0-medoid2,64.0,centroid
cluster0-medoid0,cluster0-medoid2,65.96117602713909,average_centroid
cluster0-medoid0,cluster0-medoid3,110.0,single
cluster0-medoid0,cluster0-medoid3,1005.0,complete
cluster0-medoid0,cluster0-medoid3,312.37265437048916,average
cluster0-medoid0,cluster0-medoid3,188.0,centroid
cluster0-medoid0,cluster0-medoid3,189.8087389804523,average_centroid
cluster0-medoid0,cluster0-medoid4,0.0,single
cluster0-medoid0,cluster0-medoid4,72.0,complete
cluster0-medoid0,cluster0-medoid4,8.873918393856181,average
cluster0-medoid0,cluster0-medoid4,1.0,centroid
cluster0-medoid0,cluster0-medoid4,5.77905215321359,average_centroid
cluster0-medoid0,cluster2-medoid0,702.0,single
cluster0-medoid0,cluster2-medoid0,760.0,complete
cluster0-medoid0,cluster2-medoid0,737.8492248062015,average
cluster0-medoid0,cluster2-medoid0,738.0,centroid
cluster0-medoid0,cluster2-medoid0,737.8492832235568,average_centroid
cluster0-medoid0,cluster2-medoid1,421.0,single
cluster0-medoid0,cluster2-medoid1,479.0,complete
cluster0-medoid0,cluster2-medoid1,456.8403100775194,average
cluster0-medoid0,cluster2-medoid1,457.0,centroid
cluster0-medoid0,cluster2-medoid1,456.840371948857,average_centroid
cluster0-medoid0,cluster2-medoid2,72.0,single
cluster0-medoid0,cluster2-medoid2,283.0,complete
cluster0-medoid0,cluster2-medoid2,170.65954457364342,average
cluster0-medoid0,cluster2-medoid2,141.0,centroid
cluster0-medoid0,cluster2-medoid2,141.52627511591962,average_centroid
cluster0-medoid0,cluster2-medoid3,358.0,single
cluster0-medoid0,cluster2-medoid3,416.0,complete
cluster0-medoid0,cluster2-medoid3,393.3391472868217,average
cluster0-medoid0,cluster2-medoid3,393.0,centroid
cluster0-medoid0,cluster2-medoid3,393.33901588531575,average_centroid
cluster0-medoid0,cluster2-medoid4,0.0,single
cluster0-medoid0,cluster2-medoid4,88.0,complete
cluster0-medoid0,cluster2-medoid4,31.499569336778638,average
cluster0-medoid0,cluster2-medoid4,1.0,centroid
cluster0-medoid0,cluster2-medoid4,5.6040942448821935,average_centroid
cluster0-medoid0,cluster1-medoid0,0.0,single
cluster0-medoid0,cluster1-medoid0,89.0,complete
cluster0-medoid0,cluster1-medoid0,14.535227021040974,average
cluster0-medoid0,cluster1-medoid0,9.0,centroid
cluster0-medoid0,cluster1-medoid0,11.795411089866157,average_centroid
cluster0-medoid0,cluster1-medoid1,0.0,single
cluster0-medoid0,cluster1-medoid1,48.0,complete
cluster0-medoid0,cluster1-medoid1,9.528399939790773,average
cluster0-medoid0,cluster1-medoid1,4.0,centroid
cluster0-medoid0,cluster1-medoid1,7.761088333954529,average_centroid
cluster0-medoid0,cluster1-medoid2,0.0,single
cluster0-medoid0,cluster1-medoid2,48.0,complete
cluster0-medoid0,cluster1-medoid2,10.065120042146459,average
cluster0-medoid0,cluster1-medoid2,7.0,centroid
cluster0-medoid0,cluster1-medoid2,8.891912038762579,average_centroid
cluster0-medoid0,cluster1-medoid3,0.0,single
cluster0-medoid0,cluster1-medoid3,48.0,complete
cluster0-medoid0,cluster1-medoid3,10.1500237304224,average
cluster0-medoid0,cluster1-medoid3,6.0,centroid
cluster0-medoid0,cluster1-medoid3,8.624191707873717,average_centroid
cluster0-medoid0,cluster1-medoid4,0.0,single
cluster0-medoid0,cluster1-medoid4,46.0,complete
cluster0-medoid0,cluster1-medoid4,8.006819859726836,average
cluster0-medoid0,cluster1-medoid4,1.0,centroid
cluster0-medoid0,cluster1-medoid4,5.532799389778795,average_centroid
cluster0-medoid1,cluster3-medoid0,9.0,single
cluster0-medoid1,cluster3-medoid0,244.0,complete
cluster0-medoid1,cluster3-medoid0,42.97333124905431,average
cluster0-medoid1,cluster3-medoid0,30.0,centroid
cluster0-medoid1,cluster3-medoid0,36.30720461095101,average_centroid
cluster0-medoid1,cluster3-medoid1,0.0,single
cluster0-medoid1,cluster3-medoid1,252.0,complete
cluster0-medoid1,cluster3-medoid1,13.30502077466718,average
cluster0-medoid1,cluster3-medoid1,3.0,centroid
cluster0-medoid1,cluster3-medoid1,8.911406025824965,average_centroid
cluster0-medoid1,cluster3-medoid2,64.0,single
cluster0-medoid1,cluster3-medoid2,412.0,complete
cluster0-medoid1,cluster3-medoid2,176.29090842359764,average
cluster0-medoid1,cluster3-medoid2,149.0,centroid
cluster0-medoid1,cluster3-medoid2,156.65563725490196,average_centroid
cluster0-medoid1,cluster3-medoid3,178.0,single
cluster0-medoid1,cluster3-medoid3,890.0,complete
cluster0-medoid1,cluster3-medoid3,302.0813871591286,average
cluster0-medoid1,cluster3-medoid3,295.0,centroid
cluster0-medoid1,cluster3-medoid3,298.00049115913555,average_centroid
cluster0-medoid1,cluster0-medoid0,0.0,single
cluster0-medoid1,cluster0-medoid0,165.0,complete
cluster0-medoid1,cluster0-medoid0,10.867576884827756,average
cluster0-medoid1,cluster0-medoid0,4.0,centroid
cluster0-medoid1,cluster0-medoid0,7.812288993923025,average_centroid
cluster0-medoid1,cluster0-medoid2,19.0,single
cluster0-medoid1,cluster0-medoid2,200.0,complete
cluster0-medoid1,cluster0-medoid2,76.5469525511217,average
cluster0-medoid1,cluster0-medoid2,61.0,centroid
cluster0-medoid1,cluster0-medoid2,63.13429752066116,average_centroid
cluster0-medoid1,cluster0-medoid3,92.0,single
cluster0-medoid1,cluster0-medoid3,1008.0,complete
